cat_slug,rank,name,name_en,brand,ebay_usd,krw,margin,weight_g,ebay_cat_id,seo_tags,change,source_slugs
k-fashion-resale,18,살로몬 XT-6 운동화,Salomon XT-6 Sneakers,KREAM (크림),149,50000,66,440,15709,salomon xt-6;gorpcore;hiking shoes,0,domeggook-com;ownerclan-com;linkshops-com;sinsangmarket-kr
k-fashion-resale,19,그런지 스타일 니트 스웨터,Grunge Style Knit Sweater,어플릭시,49,19000,61,460,11484,grunge fashion;distressed knit;vintage sweater,0,domeggook-com;ownerclan-com;linkshops-com;sinsangmarket-kr
k-fashion-resale,20,오버사이즈 블레이저 자켓,Oversized Blazer Jacket,시크먼트,75,30000,60,500,57988,oversized blazer;korean fashion;minimalist jacket,0,domeggook-com;ownerclan-com;linkshops-com;sinsangmarket-kr
k-fashion-resale,21,빈티지 그래픽 티셔츠,Vintage Graphic T-Shirt,후루츠패밀리,35,14000,60,230,155183,vintage tee;graphic t-shirt;resale fashion,0,domeggook-com;ownerclan-com;linkshops-com;sinsangmarket-kr
k-fashion-resale,22,와이드 데님 팬츠,Wide Denim Pants,무신사,62,25000,60,490,11483,wide leg jeans;korean denim;street style,0,domeggook-com;ownerclan-com;linkshops-com;sinsangmarket-kr
k-fashion-resale,23,명품 브랜드 중고 가방,Pre-owned Luxury Brand Bag,고이비토,149.99,49000,67,500,169291,luxury resale;designer bag;pre-owned,0,domeggook-com;ownerclan-com;linkshops-com;sinsangmarket-kr
k-fashion-resale,24,테크웨어 조거 팬츠,Techwear Jogger Pants,나인업,69,28000,59,430,57989,techwear;jogger pants;street fashion,0,domeggook-com;ownerclan-com;linkshops-com;sinsangmarket-kr
k-fashion-resale,25,빈티지 스포츠팀 스웻셔츠,Vintage Sports Team Sweatshirt,콜렉티브,52,21000,60,450,155194,vintage sweatshirt;nfl;nba,0,domeggook-com;ownerclan-com;linkshops-com;sinsangmarket-kr
k-fashion-resale,26,미니멀리스트 롱 코트,Minimalist Long Coat,무신사,98,40000,59,500,57988,long coat;minimal fashion;korean style,0,domeggook-com;ownerclan-com;linkshops-com;sinsangmarket-kr
k-fashion-resale,27,디자이너 브랜드 중고 지갑,Pre-owned Designer Wallet,발란,88,35000,60,180,45258,designer wallet;luxury resale;pre-owned,0,domeggook-com;ownerclan-com;linkshops-com;sinsangmarket-kr
k-fashion-resale,28,레이싱 자켓 (빈티지),Racing Jacket (Vintage),번개장터,80,32000,60,480,57988,vintage jacket;racing jacket;streetwear,0,domeggook-com;ownerclan-com;linkshops-com;sinsangmarket-kr
k-fashion-resale,29,플리츠 스커트,Pleated Skirt,무신사,42,17000,59,300,63864,pleated skirt;k-fashion;tennis skirt,0,domeggook-com;ownerclan-com;linkshops-com;sinsangmarket-kr
k-fashion-resale,30,한정판 스니커즈 (리셀),Limited Edition Sneakers (Resale),KREAM (크림),149.5,50000,66,460,15709,sneaker resale;limited edition;hypebeast,0,domeggook-com;ownerclan-com;linkshops-com;sinsangmarket-kr
k-pop-albums-merch,1,BTS Proof (Standard Edition) 앨범,BTS - Proof (Standard Edition) Album,Weverse Shop,55,24000,56,500,176984,bts;proof;kpop album,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;kodyglobal-com
k-pop-albums-merch,2,Stray Kids - ROCK-STAR (락스타) 앨범,Stray Kids - ROCK-STAR Album,JYP SHOP,28.5,12000,57,450,176984,stray kids;rockstar;kpop,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;kodyglobal-com
k-pop-albums-merch,3,BLACKPINK - BORN PINK 앨범,BLACKPINK - BORN PINK Album,YG SELECT,32,14000,56,480,176984,blackpink;born pink;kpop album,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;kodyglobal-com
k-pop-albums-merch,4,NewJeans - Get Up (The 2nd EP) 앨범,NewJeans - Get Up (The 2nd EP) Album,Weverse Shop,25,11000,56,350,176984,newjeans;get up;kpop girl group,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;kodyglobal-com
k-pop-albums-merch,5,ATEEZ 공식 응원봉 (라이티니 Ver.2),ATEEZ Official Light Stick (LIGHTINY Ver.2),케이타운포유,58,25000,56,300,2228,ateez;lightiny;kpop lightstick,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;idolkorea-com
k-pop-albums-merch,6,SEVENTEEN - FML (10th Mini Album) 앨범,SEVENTEEN - FML (10th Mini Album),Weverse Shop,27.5,11500,58,460,176984,seventeen;fml;kpop,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;kodyglobal-com
k-pop-albums-merch,7,TXT (투모로우바이투게더) 포토카드 세트,TXT (TOMORROW X TOGETHER) Photocard Set,Weverse Shop,15,6000,60,50,170063,txt;photocard;kpop merch,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;idolsale-co-kr
k-pop-albums-merch,8,NCT DREAM 공식 응원봉,NCT DREAM Official Light Stick,SMTOWN &STORE,59.9,26000,56,320,2228,nct dream;lightstick;kpop merch,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;idolkorea-com
k-pop-albums-merch,9,aespa - MY WORLD (3rd Mini Album) 앨범,aespa - MY WORLD (3rd Mini Album),SMTOWN &STORE,26,11000,57,400,176984,aespa;my world;kpop album,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;kodyglobal-com
k-pop-albums-merch,10,아이돌 그룹 로고 키링,K-Pop Group Logo Keychain,메이크스타,12.5,5000,60,60,63539,kpop keychain;fan merch;idol goods,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;dometopia-com
k-pop-albums-merch,11,IVE (아이브) - I'VE MINE 앨범,IVE - I'VE MINE Album,사운드웨이브,27,11500,57,420,176984,ive;ive mine;kpop,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;kstarhit-com
k-pop-albums-merch,12,LE SSERAFIM (르세라핌) - UNFORGIVEN 앨범,LE SSERAFIM - UNFORGIVEN Album,Weverse Shop,28,12000,57,440,176984,le sserafim;unforgiven;kpop album,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;kodyglobal-com
k-pop-albums-merch,13,TWICE (트와이스) 공식 응원봉 (캔디봉),TWICE Official Light Stick (Candy Bong),JYP SHOP,62,27000,56,330,2228,twice;light stick;candy bong,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;idolkorea-com
k-pop-albums-merch,14,ENHYPEN (엔하이픈) 앨범 포토카드,ENHYPEN Album Photocard,Weverse Shop,8,3000,62,30,170063,enhypen;photocard;kpop pc,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;idolsale-co-kr
k-pop-albums-merch,15,Red Velvet (레드벨벳) 앨범,Red Velvet Album,SMTOWN &STORE,29,12500,56,450,176984,red velvet;sm entertainment;kpop album,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;kodyglobal-com
k-pop-albums-merch,16,미개봉 랜덤 KPOP 앨범,Sealed Random KPOP Album,알라딘,15.99,6500,59,400,176984,random kpop;mystery box;kpop album,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;kstarhit-com
k-pop-albums-merch,17,아이돌 포토카드 바인더/앨범,Idol Photocard Binder/Album,핫트랙스,18.5,7500,60,250,170063,photocard binder;kpop collection;pc holder,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;dometopia-com
k-pop-albums-merch,18,KPOP 아이돌 시즌 그리팅,KPOP Idol Season's Greetings,YES24,48,21000,56,500,176984,seasons greetings;kpop calendar;idol merch,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;kodyglobal-com
k-pop-albums-merch,19,카카오프렌즈 KPOP 콜라보 인형,Kakao Friends KPOP Collab Doll,카카오프렌즈,35,15000,57,280,220,kakao friends;kpop doll;plush toy,0,domeggook-com;ownerclan-com;dometopia-com;idolkorea-com
k-pop-albums-merch,20,팬메이드 KPOP 아이돌 스티커,Fanmade KPOP Idol Stickers,메이크스타,7.5,2500,66,40,170063,kpop stickers;fanmade goods;deco sticker,0,domeggook-com;ownerclan-com;dometopia-com;idolsale-co-kr
k-pop-albums-merch,21,KPOP 그룹 로고 후드티,KPOP Group Logo Hoodie,위드뮤,45,19000,57,500,155194,kpop hoodie;idol apparel;fan merchandise,0,domeggook-com;ownerclan-com;dometopia-com;kpopstore-co-kr
k-pop-albums-merch,22,공식 콘서트 투어 티셔츠,Official Concert Tour T-Shirt,뮤직플랜트,38,16000,57,250,155183,concert merch;tour t-shirt;kpop fashion,0,domeggook-com;ownerclan-com;dometopia-com;kpopstore-co-kr
k-pop-albums-merch,23,아이돌 아크릴 스탠드,Idol Acrylic Stand,애플뮤직,19.9,8000,60,100,348,acrylic stand;kpop figure;idol merch,-3,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;idolkorea-com
k-pop-albums-merch,24,KPOP 앨범 (포스터 포함),KPOP Album with Poster,에버라인,30,13000,56,500,176984,kpop album;poster;preorder benefit,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;kstarhit-com
k-pop-albums-merch,25,포토카드 탑로더 및 슬리브,Photocard Toploaders and Sleeves,핫트랙스,9.9,3500,64,150,170063,toploader;photocard sleeve;kpop supplies,0,domeggook-com;ownerclan-com;dometopia-com;idolsale-co-kr
k-pop-albums-merch,26,KPOP 아이돌 잡지,KPOP Idol Magazine,YES24,22,9000,59,480,280,kpop magazine;idol photoshoot;korean magazine,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;kodyglobal-com
k-pop-albums-merch,27,아이돌 생일 기념 MD,Idol Birthday MD,Weverse Shop,40,17000,57,400,2228,birthday merch;kpop md;limited edition,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;idolkorea-com
k-pop-albums-merch,28,"KPOP 앨범 (미개봉, 특전 포함)","KPOP Album (Sealed, with POB)",사운드웨이브,35,15000,57,450,176984,kpop pob;preorder benefit;sealed album,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;kstarhit-com
k-pop-albums-merch,29,KPOP 그룹 배지/핀,KPOP Group Badge/Pin,케이타운포유,11,4000,63,50,146433,kpop pin;enamel pin;idol badge,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;dometopia-com
k-pop-albums-merch,30,공식 팬클럽 키트 (미개봉),Official Fanclub Kit (Sealed),Weverse Shop,75,35000,53,500,2228,fanclub kit;kpop membership;official merch,0,kr-ktown4u-com;kpopagent-com;domeggook-com;ownerclan-com;idolkorea-com
k-haircare,1,어노브 딥 데미지 트리트먼트 EX,UNOVE Deep Damage Treatment EX,어노브,24.5,10500,57,350,11864,unove;hair treatment;damaged hair,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,2,닥터포헤어 폴리젠 샴푸,Dr.FORHAIR Folligen Shampoo,닥터포헤어,29.99,13000,56,500,31411,dr forhair;hair loss shampoo;korean shampoo,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,3,미쟝센 퍼펙트 세럼 오리지널,Mise en Scène Perfect Serum Original,미쟝센,14.9,6000,59,150,177665,mise en scene;hair serum;korean hair oil,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,4,라보에이치 두피강화 샴푸 (탈모증상완화),LABO-H Scalp Strengthening Shampoo (Hair Loss Care),라보에이치,28,12000,57,480,31411,labo-h;scalp shampoo;hair loss,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,5,려 자양윤모 탈모증상완화 샴푸,Ryo Jayangyunmo Anti-Hair Loss Shampoo,려,22.5,9800,56,450,31411,ryo;anti-hair loss;herbal shampoo,-1,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,6,어노브 실크 오일 에센스,UNOVE Silk Oil Essence,어노브,21,9000,57,120,177665,unove;hair essence;silk oil,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,7,모레모 워터 트리트먼트 미라클 10,Moremo Water Treatment Miracle 10,모레모,19.99,8500,57,220,11864,moremo;water treatment;10 second treatment,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,8,쿤달 허니 앤 마카다미아 네이처 샴푸,KUNDAL Honey & Macadamia Nature Shampoo,쿤달,18.5,7800,57,500,31411,kundal;nature shampoo;honey macadamia,-6,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,9,아모스프로페셔널 녹차실감 샴푸 (탈모케어),Amos Professional The Green Tea Shampoo (Hair Loss Care),아모스프로페셔널,26.5,11500,56,500,31411,amos professional;green tea shampoo;salon care,0,domeggook-com;ownerclan-com;hair119-com;hair2000-co-kr
k-haircare,10,아로마티카 로즈마리 스칼프 스케일링 샴푸,AROMATICA Rosemary Scalp Scaling Shampoo,아로마티카,25,11000,56,430,31411,aromatica;rosemary shampoo;scalp scaling,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,11,닥터그루트 애딕트 샴푸,Dr.Groot Addict Shampoo,닥터그루트,23.5,10000,57,420,31411,dr groot;addict shampoo;hair loss,-6,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,12,케라시스 어드밴스드 리페어 앰플 트리트먼트,Kerasys Advanced Repair Ampoule Treatment,케라시스,17,7000,58,300,11864,kerasys;hair treatment;ampoule,0,domeggook-com;ownerclan-com;dometopia-com;sellmoa-com
k-haircare,13,달리프 클로렐라 베러 루트 워터 트리트먼트,DALEAF Chlorella Better Root Water Treatment,달리프,20.5,8800,57,250,11864,daleaf;chlorella;water treatment,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,14,그로우어스 씨솔트 테라피 두피 스케일러,GROWUS Sea Salt Therapy Scalp Scaler,그로우어스,26,11500,55,280,11864,growus;scalp scaler;sea salt scrub,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,15,제니하우스 셀프업 볼륨 트리트먼트,Jennyhouse Self-Up Volume Treatment,제니하우스,24,10500,56,250,11864,jennyhouse;volume treatment;k-beauty salon,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,16,헤어플러스 단백질 본드 앰플,Hairplus Protein Bond Ampoule,헤어플러스,15.5,6500,58,180,177665,hairplus;protein ampoule;hair bond,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,17,닥터포헤어 두피 쿨링 토닉,Dr.FORHAIR Scalp Cooling Tonic,닥터포헤어,18,7500,58,150,11864,scalp tonic;cooling spray;dr forhair,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,18,미쟝센 헬로버블 염색약,Mise en Scène Hello Bubble Foam Color,미쟝센,16.5,7000,57,200,11865,hello bubble;foam hair dye;korean hair color,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,19,라보에이치 두피 캡슐 트리트먼트,LABO-H Scalp Capsule Treatment,라보에이치,22,9500,56,220,11864,labo-h;scalp treatment;hair mask,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,20,려 두피 딥클렌징 샴푸,Ryo Scalp Deep Cleansing Shampoo,려,21,9000,57,480,31411,ryo shampoo;deep cleansing;oily scalp,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,21,단백질 노워시 헤어팩,Protein No-Wash Hair Pack,어노브,19.5,8200,57,200,11864,leave-in conditioner;protein hair pack;no-wash treatment,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,22,두피 스케일링 샴푸 브러쉬,Scalp Scaling Shampoo Brush,닥터포헤어,12,4500,62,100,180998,shampoo brush;scalp massager;hair tool,-5,domeggook-com;ownerclan-com;dometopia-com;sellmoa-com
k-haircare,23,아르간 오일 헤어 에센스,Argan Oil Hair Essence,쿤달,16,6800,57,130,177665,argan oil;hair essence;korean hair care,-5,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,24,한방 탈모 케어 샴푸,Herbal Hair Loss Care Shampoo,려,24,10500,56,500,31411,herbal shampoo;korean medicine;hair loss,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,25,볼륨 부스팅 헤어 스프레이,Volume Boosting Hair Spray,아모스프로페셔널,18.9,8000,57,280,11862,hair spray;volume booster;hair styling,0,domeggook-com;ownerclan-com;hair119-com;hair2000-co-kr
k-haircare,26,비건 헤어 트리트먼트,Vegan Hair Treatment,아로마티카,23,10000,56,230,11864,vegan haircare;cruelty-free;hair mask,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,27,헤어 컬링 에센스,Hair Curling Essence,미쟝센,15,6300,58,180,177665,curling essence;wavy hair;hair styling,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,28,두피 진정 세럼,Calming Scalp Serum,닥터그루트,20,8500,57,120,11864,scalp serum;soothing;sensitive scalp,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,29,열 손상 보호 헤어 미스트,Heat Protection Hair Mist,모레모,17.5,7500,57,180,11862,heat protectant;hair mist;styling spray,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-haircare,30,셀프 염색용 헤어 컬러 크림,DIY Hair Color Cream,제니하우스,19,8000,57,220,11865,hair dye;hair color cream;diy hair color,0,domeggook-com;ownerclan-com;stylekorean-com;umma-io;oliveyoung-co-kr-store-company-partnerInfo-do
k-snacks-ramen,1,삼양식품 불닭볶음면 오리지널,Samyang Buldak Hot Chicken Flavor Ramen (Original),삼양식품,18.9,7500,60,500,71369,buldak;fire noodles;spicy ramen,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,2,오리온 초코파이,Orion Choco Pie,오리온,15.5,6200,60,480,38190,choco pie;orion;korean snack,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,3,농심 신라면,Nongshim Shin Ramyun,농심,16.99,6800,60,500,71369,shin ramyun;nongshim;korean ramen,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,4,롯데 빼빼로 아몬드,Lotte Pepero Almond,롯데웰푸드,12.9,5000,61,300,38190,pepero;almond pepero;lotte,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;lotteon-com-p-display-b2b-main
k-snacks-ramen,5,삼양식품 까르보 불닭볶음면,Samyang Carbo Buldak Ramen,삼양식품,19.99,8000,60,500,71369,carbo buldak;samyang;creamy ramen,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,6,오뚜기 진라면 (매운맛),Ottogi Jin Ramen (Spicy),오뚜기,15.9,6400,59,500,71369,jin ramen;ottogi;korean noodles,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,7,해태 허니버터칩,Haitai Honey Butter Chip,해태제과,9.99,3800,62,200,38190,honey butter chip;korean chips;haitai,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,8,농심 짜파게티,Nongshim Chapagetti,농심,17.5,7000,60,500,71369,chapagetti;jjajang ramen;black bean noodles,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,9,팔도 비빔면,Paldo Bibim Men,팔도,16.5,6600,60,500,71369,bibim men;paldo;cold noodles,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,10,크라운제과 쿠크다스,Crown Couque D'asse,크라운제과,11.5,4500,60,250,38190,couque dasse;korean cookie;crown,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,11,빙그레 바나나맛우유,Binggrae Banana Flavored Milk,빙그레,14.99,6000,60,500,25785,banana milk;binggrae;korean drink,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,12,CJ제일제당 비비고 김치볶음,CJ Bibigo Stir-fried Kimchi,CJ제일제당,10.5,4200,60,200,14309,bibigo;fried kimchi;korean side dish,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,13,동서식품 맥심 모카골드 커피믹스,Dongsuh Maxim Mocha Gold Coffee Mix,동서식품,25,10000,60,500,38190,maxim coffee;korean coffee mix;instant coffee,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,14,오리온 꼬북칩,Orion Kkobuk Chip (Turtle Chips),오리온,11.99,4800,60,220,38190,turtle chips;kkobuk chip;orion snack,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,15,농심 새우깡,Nongshim Shrimp Crackers,농심,8.9,3500,60,150,38190,shrimp crackers;saewookkang;nongshim,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,16,삼진식품 어묵바,Samjin Fish Cake Bar,삼진식품,13.5,5500,59,300,38190,fish cake;eomuk;korean street food,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,17,노브랜드 자색고구마칩,No Brand Purple Sweet Potato Chip,노브랜드,9.5,3800,60,180,38190,no brand;sweet potato chip;korean snack,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,18,청우식품 찰떡쿠키,Chungwoo Chaltteok Cookie,청우식품,12,4800,60,280,38190,rice cake cookie;chaltteok;korean cookie,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,19,코스모스제과 왕소라형 과자,Cosmos Wang Sora Snack,코스모스제과,8.5,3400,60,200,38190,wang sora;korean traditional snack;puffed snack,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,20,롯데제과 몽쉘,Lotte Mon Cher,롯데웰푸드,16,6500,59,450,38190,mon cher;lotte cake;korean pie,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;lotteon-com-p-display-b2b-main
k-snacks-ramen,21,한국 전통 유과,Korean Traditional Yugwa,청우식품,19.9,8000,60,350,38190,yugwa;hangwa;korean rice snack,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,22,매운맛 새우깡,Spicy Shrimp Crackers,농심,9.5,3800,60,150,38190,spicy saewookkang;korean snack;shrimp chips,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,23,인절미맛 꼬북칩,Injeolmi Flavor Turtle Chips,오리온,12.5,5000,60,220,38190,injeolmi snack;turtle chips;bean powder,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,24,김치맛 라면,Kimchi Flavor Ramen,오뚜기,16,6500,59,500,71369,kimchi ramen;korean noodles;instant soup,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,25,다양한 맛 한국 과자 랜덤 박스,Assorted Korean Snack Random Box,롯데웰푸드,29.99,12000,60,500,38190,korean snack box;mystery box;assorted snacks,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;koreansnack-com
k-snacks-ramen,26,해물맛 컵라면,Seafood Flavor Cup Noodles,팔도,14,5800,58,450,71369,seafood ramen;cup noodles;instant meal,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,27,허니버터 아몬드,Honey Butter Almond,CJ제일제당,13.9,5600,60,250,38190,honey butter almond;korean nuts;flavored almond,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,28,치즈 불닭볶음면,Cheese Buldak Ramen,삼양식품,19.5,7800,60,500,71369,cheese buldak;spicy cheese ramen;samyang,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,29,초코송이 과자,Choco Songi Mushroom Snack,오리온,10.99,4400,60,200,38190,choco songi;mushroom snack;korean chocolate,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-snacks-ramen,30,즉석 떡볶이 컵,Instant Tteokbokki Cup,오뚜기,11.8,4800,59,250,38190,tteokbokki cup;instant rice cake;korean street food,0,domeggook-com;ownerclan-com;haninmart-co-kr;foodn-co-kr;ekoreanfood-co-kr
k-stationery,1,카카오프렌즈 라이언 데일리 스티커팩,Kakao Friends Ryan Daily Sticker Pack,카카오프렌즈,8.99,3500,52,50,170087,korean stickers;kakao friends;planner deco,0,domeggook-com;ownerclan-com;fansypia-com;munguking-com
k-stationery,2,모나미 153 DIY 볼펜 키트,Monami 153 DIY Ballpoint Pen Kit,모나미,12.5,5200,45,120,170087,monami 153;korean pen;diy kit,0,domeggook-com;cheonyu-com;mungudabang-com;onch3-co-kr
k-stationery,3,데일리라이크 패브릭 마스킹 테이프,Dailylike Fabric Masking Tape,데일리라이크,6.5,2800,48,40,11784,washi tape;fabric tape;korean stationery,0,ownerclan-com;perzoom-co-kr;mungudabang-com;dometopia-com
k-stationery,4,인디고 6공 다이어리 속지 세트,Indigo 6-Ring Diary Refill Set,인디고,15,6500,43,250,32833,a6 refill;korean planner;6 ring binder,0,domeggook-com;ownerclan-com;moon9mall-co-kr;munguking-com
k-stationery,5,루카랩 아카이브 포토카드 홀더,LUCALAB Archive Photocard Holder,루카랩,11.9,4800,50,150,170087,kpop photocard;binder;lucalab,0,fansypia-com;domeggook-com;ownerclan-com;perzoom-co-kr
k-stationery,6,모닝글로리 종합장 스케치북,Morning Glory Sketchbook,모닝글로리,9.5,3800,49,300,28135,korean notebook;sketchbook;drawing pad,0,cheonyu-com;mungudabang-com;dometopia-com;onch3-co-kr
k-stationery,7,아트박스 빈티지 엽서 세트,Artbox Vintage Postcard Set,아트박스,7.8,3200,52,80,261435,postcard set;vintage design;korean stationery,0,domeggook-com;ownerclan-com;fansypia-com;munguking-com
