cat_slug,rank,name,name_en,brand,ebay_usd,krw,margin,weight_g,ebay_cat_id,seo_tags,change,source_slugs
korean-snacks,17,칙촉,Chic Choc,Lotte,8,3300,59,150,18347,chic choc;korean chocolate chip cookies;lotte,7,wholesale-lottemart-com;b2b-coupang-com;wholesale-nongshim-com;wholesale-ht-co-kr
korean-snacks,18,카스타드,Custard,Lotte,9.5,4000,58,200,18347,korean custard cake;lotte;soft cake,6,wholesale-lottemart-com;b2b-coupang-com;wholesale-ht-co-kr;wholesale-crown-co-kr
korean-snacks,19,고래밥,Goraebab (Whale Snack),Orion,7,2800,60,90,18347,goraebab;korean seafood snack;orion,5,domeggook-com-snacks;wholesale-orionworld-com;wholesale-crown-co-kr;wholesale-samyangfoods-com
korean-snacks,20,바밤바,Babamba,Haitai,5,2000,60,70,18347,babamba;korean chestnut snack;haitai,4,domeggook-com-snacks;wholesale-ht-co-kr;wholesale-samyangfoods-com;wholesale-lottemart-com
korean-snacks,21,팅클,Tingle,Crown,5.5,2200,60,80,18347,tingle;korean chocolate snack;crown,3,domeggook-com-snacks;wholesale-crown-co-kr;wholesale-lottemart-com;wholesale-emart-com
korean-snacks,22,에이스,Ace Crackers,Haitai,6,2500,58,90,18347,ace crackers;korean crackers;haitai,2,domeggook-com-snacks;wholesale-ht-co-kr;wholesale-lottemart-com;wholesale-emart-com
korean-snacks,23,칸쵸,Kancho,Lotte,5.2,2100,59,70,18347,kancho;korean chocolate biscuit;lotte,7,wholesale-lottemart-com;b2b-coupang-com;wholesale-emart-com;wholesale-homeplus-com
korean-snacks,24,오징어땅콩,Squid Peanut,Orion,7.5,3000,60,100,18347,squid peanut;korean snack mix;orion,6,domeggook-com-snacks;wholesale-orionworld-com;wholesale-homeplus-com;b2b-coupang-com
korean-snacks,25,꿀꽈배기,Honey Kkwa-baegi,Nongshim,6.5,2600,60,90,18347,honey kkwa-baegi;korean twisted snack;nongshim,5,domeggook-com-snacks;wholesale-nongshim-com;b2b-coupang-com;wholesale-orionworld-com
korean-snacks,26,포카칩 (오리지널),Pocachip (Original),Orion,7,2800,60,90,18347,pocachip;korean potato chips;orion,4,domeggook-com-snacks;wholesale-orionworld-com;wholesale-nongshim-com;wholesale-ht-co-kr
korean-snacks,27,에그몽,Egg Mong,Crown,6,2400,60,80,18347,egg mong;korean egg snack;crown,3,domeggook-com-snacks;wholesale-crown-co-kr;wholesale-nongshim-com;wholesale-ht-co-kr
korean-snacks,28,빅파이,Big Pie,Crown,9,3800,58,200,18347,big pie;korean chocolate pie;crown,2,domeggook-com-snacks;wholesale-crown-co-kr;wholesale-ht-co-kr;wholesale-samyangfoods-com
korean-snacks,29,오예스 (녹차),Oh Yes! (Green Tea),Haitai,11,4500,59,250,18347,oh yes green tea;korean cake;haitai,1,domeggook-com-snacks;wholesale-ht-co-kr;wholesale-crown-co-kr;wholesale-samyangfoods-com
korean-snacks,30,몽쉘,Mongshell,Lotte,13,5500,58,380,18347,mongshell;korean chocolate cake;lotte,0,wholesale-lottemart-com;b2b-coupang-com;wholesale-samyangfoods-com;domeggook-com-snacks
k-health-supplements,1,정관장 홍삼정 에브리타임,Cheong Kwan Jang Korean Red Ginseng Extract Everytime,Cheong Kwan Jang (정관장),85,40000,38,300,11776,red ginseng;korean health;cheong kwan jang,7,domeggook-com-health;wholesale-kgc-co-kr;b2b-ckdhc-com;wholesale-koreaeundan-com
k-health-supplements,2,뉴트리원라이프 루테인 지아잔틴 164,NutrioneLife Lutein Zeaxanthin 164,NutrioneLife (뉴트리원라이프),35,16000,45,80,11776,lutein;eye health;nutrione,9,domeggook-com-health;wholesale-nutrione-co-kr;wholesale-kgc-co-kr;b2b-ckdhc-com
k-health-supplements,3,종근당건강 락토핏 생유산균 골드,Chong Kun Dang Health Lacto-Fit Probiotics Gold,Chong Kun Dang Health (종근당건강),45,20000,45,150,11776,probiotics;lactofit;gut health,8,domeggook-com-health;b2b-ckdhc-com;wholesale-koreaeundan-com;wholesale-nutrione-co-kr
k-health-supplements,4,고려은단 비타민C 1000,Korea Eundan Vitamin C 1000,Korea Eundan,28,12000,48,120,11776,vitamin c;korean vitamin;immune support,6,domeggook-com-health;wholesale-koreaeundan-com;wholesale-nutrione-co-kr;wholesale-evercollagen-co-kr
k-health-supplements,5,애터미 헤모힘,Atomy HemoHIM,Atomy (애터미),120,55000,35,1000,11776,atomy hemohim;immune booster;korean supplement,5,domeggook-com-health;wholesale-nutrione-co-kr;wholesale-evercollagen-co-kr;wholesale-cenovis-co-kr
k-health-supplements,6,정관장 홍삼원,Cheong Kwan Jang Hong Sam Won,Cheong Kwan Jang (정관장),55,25000,40,500,11776,red ginseng drink;cheong kwan jang;energy drink,4,domeggook-com-health;wholesale-kgc-co-kr;wholesale-evercollagen-co-kr;wholesale-cenovis-co-kr
k-health-supplements,7,뉴트리원라이프 비타민D 2000IU,NutrioneLife Vitamin D 2000IU,NutrioneLife (뉴트리원라이프),25,11000,48,70,11776,vitamin d;bone health;nutrione,3,domeggook-com-health;wholesale-nutrione-co-kr;wholesale-cenovis-co-kr;wholesale-solgar-co-kr
k-health-supplements,8,종근당건강 프로메가 알티지 오메가3,Chong Kun Dang Health Promega rTG Omega-3,Chong Kun Dang Health (종근당건강),50,23000,43,100,11776,omega 3;fish oil;heart health,7,domeggook-com-health;b2b-ckdhc-com;wholesale-solgar-co-kr;wholesale-naturesway-co-kr
k-health-supplements,9,한국야쿠르트 엠프로3,Korea Yakult Mpro3,Korea Yakult (한국야쿠르트),40,18000,45,200,11776,yakult;probiotic drink;digestive health,6,domeggook-com-health;wholesale-koreaeundan-com;wholesale-naturesway-co-kr;wholesale-gnckorea-co-kr
k-health-supplements,10,농협 홍삼정 골드,Nonghyup Red Ginseng Extract Gold,Nonghyup (농협),70,32000,39,280,11776,nonghyup ginseng;red ginseng;korean supplement,5,domeggook-com-health;wholesale-kgc-co-kr;wholesale-gnckorea-co-kr;b2b-ckdhc-com
k-health-supplements,11,정관장 화애락 이너제틱,Cheong Kwan Jang Hwa Ae Rak Innergetic,Cheong Kwan Jang (정관장),95,45000,38,350,11776,women's health;red ginseng;cheong kwan jang,8,domeggook-com-health;wholesale-kgc-co-kr;b2b-ckdhc-com;wholesale-koreaeundan-com
k-health-supplements,12,뉴트리원라이프 콜라겐,NutrioneLife Collagen,NutrioneLife (뉴트리원라이프),30,13500,48,90,11776,collagen;skin health;nutrione,7,domeggook-com-health;wholesale-nutrione-co-kr;wholesale-kgc-co-kr;b2b-ckdhc-com
k-health-supplements,13,종근당건강 아이클리어 루테인,Chong Kun Dang Health Eye Clear Lutein,Chong Kun Dang Health (종근당건강),38,17000,45,85,11776,lutein;eye health;chong kun dang,6,domeggook-com-health;b2b-ckdhc-com;wholesale-koreaeundan-com;wholesale-nutrione-co-kr
k-health-supplements,14,고려은단 퓨어 알티지 오메가3,Korea Eundan Pure rTG Omega-3,Korea Eundan,48,22000,43,110,11776,omega 3;korean supplement;heart health,5,domeggook-com-health;wholesale-koreaeundan-com;wholesale-nutrione-co-kr;wholesale-evercollagen-co-kr
k-health-supplements,15,애터미 유산균,Atomy Probiotics,Atomy (애터미),32,14000,48,100,11776,atomy probiotics;gut health;korean supplement,4,domeggook-com-health;wholesale-nutrione-co-kr;wholesale-evercollagen-co-kr;wholesale-cenovis-co-kr
k-health-supplements,16,정관장 홍삼톤 골드,Cheong Kwan Jang Hong Sam Ton Gold,Cheong Kwan Jang (정관장),65,30000,39,600,11776,red ginseng tonic;cheong kwan jang;energy booster,3,domeggook-com-health;wholesale-kgc-co-kr;wholesale-evercollagen-co-kr;wholesale-cenovis-co-kr
k-health-supplements,17,뉴트리원라이프 밀크씨슬,NutrioneLife Milk Thistle,NutrioneLife (뉴트리원라이프),27,12000,48,75,11776,milk thistle;liver health;nutrione,2,domeggook-com-health;wholesale-nutrione-co-kr;wholesale-cenovis-co-kr;wholesale-solgar-co-kr
k-health-supplements,18,종근당건강 칼슘 마그네슘 비타민D,Chong Kun Dang Health Calcium Magnesium Vitamin D,Chong Kun Dang Health (종근당건강),30,13000,49,90,11776,calcium magnesium;vitamin d;bone health,1,domeggook-com-health;b2b-ckdhc-com;wholesale-solgar-co-kr;wholesale-naturesway-co-kr
k-health-supplements,19,한국야쿠르트 프로바이오틱스,Korea Yakult Probiotics,Korea Yakult (한국야쿠르트),35,15000,48,150,11776,yakult probiotics;gut health;korean supplement,9,domeggook-com-health;wholesale-koreaeundan-com;wholesale-naturesway-co-kr;wholesale-gnckorea-co-kr
k-health-supplements,20,농협 홍삼정 스틱,Nonghyup Red Ginseng Extract Stick,Nonghyup (농협),75,35000,38,300,11776,nonghyup ginseng stick;red ginseng;convenient,8,domeggook-com-health;wholesale-kgc-co-kr;wholesale-gnckorea-co-kr;b2b-ckdhc-com
k-health-supplements,21,정관장 홍삼정 마일드,Cheong Kwan Jang Red Ginseng Extract Mild,Cheong Kwan Jang (정관장),80,38000,38,250,11776,red ginseng mild;cheong kwan jang;daily wellness,7,domeggook-com-health;wholesale-kgc-co-kr;b2b-ckdhc-com;wholesale-koreaeundan-com
k-health-supplements,22,뉴트리원라이프 오메가3,NutrioneLife Omega-3,NutrioneLife (뉴트리원라이프),33,15000,46,95,11776,omega 3;heart health;nutrione,6,domeggook-com-health;wholesale-nutrione-co-kr;wholesale-kgc-co-kr;b2b-ckdhc-com
k-health-supplements,23,종근당건강 코어 비타민,Chong Kun Dang Health Core Vitamin,Chong Kun Dang Health (종근당건강),28,12500,48,80,11776,multivitamin;daily vitamin;chong kun dang,5,domeggook-com-health;b2b-ckdhc-com;wholesale-koreaeundan-com;wholesale-nutrione-co-kr
k-health-supplements,24,고려은단 홍삼,Korea Eundan Red Ginseng,Korea Eundan,60,28000,40,200,11776,korean red ginseng;energy boost;korea eundan,4,domeggook-com-health;wholesale-koreaeundan-com;wholesale-nutrione-co-kr;wholesale-evercollagen-co-kr
k-health-supplements,25,애터미 오메가3,Atomy Omega-3,Atomy (애터미),38,17000,45,110,11776,atomy omega 3;heart health;korean supplement,3,domeggook-com-health;wholesale-nutrione-co-kr;wholesale-evercollagen-co-kr;wholesale-cenovis-co-kr
k-health-supplements,26,정관장 아이패스 주니어,Cheong Kwan Jang I-Pass Junior,Cheong Kwan Jang (정관장),70,33000,39,400,11776,kids ginseng;cheong kwan jang;children's health,2,domeggook-com-health;wholesale-kgc-co-kr;wholesale-evercollagen-co-kr;wholesale-cenovis-co-kr
k-health-supplements,27,뉴트리원라이프 비타민B 컴플렉스,NutrioneLife Vitamin B Complex,NutrioneLife (뉴트리원라이프),26,11500,48,70,11776,vitamin b complex;energy support;nutrione,1,domeggook-com-health;wholesale-nutrione-co-kr;wholesale-cenovis-co-kr;wholesale-solgar-co-kr
k-health-supplements,28,종근당건강 아연,Chong Kun Dang Health Zinc,Chong Kun Dang Health (종근당건강),20,9000,50,60,11776,zinc supplement;immune health;chong kun dang,0,domeggook-com-health;b2b-ckdhc-com;wholesale-solgar-co-kr;wholesale-naturesway-co-kr
k-health-supplements,29,한국야쿠르트 비타민D,Korea Yakult Vitamin D,Korea Yakult (한국야쿠르트),22,9500,50,65,11776,yakult vitamin d;bone health;korean supplement,9,domeggook-com-health;wholesale-koreaeundan-com;wholesale-naturesway-co-kr;wholesale-gnckorea-co-kr
k-health-supplements,30,농협 홍삼 캔디,Nonghyup Red Ginseng Candy,Nonghyup (농협),15,6000,60,150,11776,ginseng candy;korean candy;nonghyup,8,domeggook-com-health;wholesale-kgc-co-kr;wholesale-gnckorea-co-kr;b2b-ckdhc-com
k-stationery,1,모나미 153 볼펜,Monami 153 Ballpoint Pen,Monami (모나미),8,3000,62,30,18349,monami pen;korean stationery;classic pen,7,domeggook-com-stationery;wholesale-alphamungu-co-kr;wholesale-morningglory-co-kr;wholesale-artbox-co-kr
k-stationery,2,모닝글로리 노트,Morning Glory Notebook,Morning Glory (모닝글로리),10,4000,60,150,18349,morning glory;korean notebook;school supplies,8,domeggook-com-stationery;wholesale-morningglory-co-kr;wholesale-artbox-co-kr;wholesale-10x10-co-kr
k-stationery,3,아트박스 다이어리,Artbox Diary,Artbox (아트박스),25,11000,48,250,18349,artbox diary;korean planner;cute stationery,9,domeggook-com-stationery;wholesale-artbox-co-kr;wholesale-10x10-co-kr;kyobobook-co-kr-stationery
k-stationery,4,라이브워크 펜 케이스,Livework Pen Case,Livework (라이브워크),18,8000,48,80,18349,livework;korean pencil case;minimalist,6,domeggook-com-stationery;wholesale-10x10-co-kr;kyobobook-co-kr-stationery;wholesale-alphamungu-co-kr
k-stationery,5,아이코닉 플래너,Iconic Planner,Iconic (아이코닉),22,9500,50,200,18349,iconic planner;korean diary;yearly planner,5,domeggook-com-stationery;wholesale-10x10-co-kr;kyobobook-co-kr-stationery;wholesale-alphamungu-co-kr
k-stationery,6,인디고 스티커 세트,Indigo Sticker Set,Indigo (인디고),12,5000,58,50,18349,indigo stickers;korean stickers;deco,4,domeggook-com-stationery;wholesale-10x10-co-kr;wholesale-alphamungu-co-kr;wholesale-dreamdepot-co-kr
k-stationery,7,데일리라이크 마스킹 테이프,Dailylike Masking Tape,Dailylike (데일리라이크),9,3800,58,40,18349,dailylike tape;korean washi tape;deco tape,3,domeggook-com-stationery;wholesale-10x10-co-kr;wholesale-dreamdepot-co-kr;wholesale-daiso-co-kr-stationery
k-stationery,8,S.I. Design 엽서 세트,S.I. Design Postcard Set,S.I. Design (에스아이디자인),15,6500,56,70,18349,si design;korean postcards;aesthetic,2,domeggook-com-stationery;wholesale-10x10-co-kr;wholesale-daiso-co-kr-stationery;wholesale-kakaofriends-com
k-stationery,9,오체크 노트패드,O-Check Notepad,O-Check (오체크),11,4500,59,100,18349,o-check;korean notepad;minimalist design,1,domeggook-com-stationery;wholesale-10x10-co-kr;wholesale-kakaofriends-com;wholesale-linefriends-com
k-stationery,10,BT21 젤 펜,BT21 Gel Pen,BT21 (라인프렌즈),14,6000,57,35,18349,bt21 pen;line friends;kpop stationery,10,wholesale-kakaofriends-com;wholesale-linefriends-com;domeggook-com-stationery;wholesale-morningglory-co-kr
k-stationery,11,모나미 플러스펜 3000,Monami Plus Pen 3000,Monami (모나미),15,6500,56,60,18349,monami plus pen;korean markers;color pens,8,domeggook-com-stationery;wholesale-alphamungu-co-kr;wholesale-morningglory-co-kr;wholesale-artbox-co-kr
k-stationery,12,모닝글로리 파일 홀더,Morning Glory File Holder,Morning Glory (모닝글로리),8.5,3500,59,60,18349,morning glory file;korean office;document holder,7,domeggook-com-stationery;wholesale-morningglory-co-kr;wholesale-artbox-co-kr;wholesale-10x10-co-kr
k-stationery,13,아트박스 캐릭터 스티커,Artbox Character Stickers,Artbox (아트박스),10,4200,58,30,18349,artbox stickers;korean character;deco stickers,6,domeggook-com-stationery;wholesale-artbox-co-kr;wholesale-10x10-co-kr;kyobobook-co-kr-stationery
k-stationery,14,라이브워크 데스크 매트,Livework Desk Mat,Livework (라이브워크),30,13000,48,300,18349,livework desk;korean desk decor;minimalist,5,domeggook-com-stationery;wholesale-10x10-co-kr;kyobobook-co-kr-stationery;wholesale-alphamungu-co-kr
k-stationery,15,아이코닉 노트,Iconic Notebook,Iconic (아이코닉),13,5500,57,120,18349,iconic notebook;korean journal;minimalist,4,domeggook-com-stationery;wholesale-10x10-co-kr;kyobobook-co-kr-stationery;wholesale-alphamungu-co-kr
k-stationery,16,인디고 다이어리,Indigo Diary,Indigo (인디고),20,9000,49,220,18349,indigo diary;korean planner;cute design,3,domeggook-com-stationery;wholesale-10x10-co-kr;wholesale-alphamungu-co-kr;wholesale-dreamdepot-co-kr
k-stationery,17,데일리라이크 펜,Dailylike Pen,Dailylike (데일리라이크),7,2800,60,25,18349,dailylike pen;korean pen;cute pen,2,domeggook-com-stationery;wholesale-10x10-co-kr;wholesale-dreamdepot-co-kr;wholesale-daiso-co-kr-stationery
k-stationery,18,S.I. Design 스티커,S.I. Design Stickers,S.I. Design (에스아이디자인),8,3300,59,20,18349,si design stickers;korean deco;aesthetic,1,domeggook-com-stationery;wholesale-10x10-co-kr;wholesale-daiso-co-kr-stationery;wholesale-kakaofriends-com
k-stationery,19,오체크 펜 케이스,O-Check Pen Case,O-Check (오체크),16,7000,56,70,18349,o-check pen case;korean pencil case;minimalist,0,domeggook-com-stationery;wholesale-10x10-co-kr;wholesale-kakaofriends-com;wholesale-linefriends-com
k-stationery,20,BT21 노트,BT21 Notebook,BT21 (라인프렌즈),12,5000,58,100,18349,bt21 notebook;line friends;kpop stationery,9,wholesale-kakaofriends-com;wholesale-linefriends-com;domeggook-com-stationery;wholesale-morningglory-co-kr
k-stationery,21,모나미 네임펜,Monami Name Pen,Monami (모나미),6,2500,58,20,18349,monami marker;korean pen;permanent marker,7,domeggook-com-stationery;wholesale-alphamungu-co-kr;wholesale-morningglory-co-kr;wholesale-artbox-co-kr
k-stationery,22,모닝글로리 연필깎이,Morning Glory Pencil Sharpener,Morning Glory (모닝글로리),5,2000,60,40,18349,morning glory sharpener;korean school supplies;pencil sharpener,6,domeggook-com-stationery;wholesale-morningglory-co-kr;wholesale-artbox-co-kr;wholesale-10x10-co-kr
k-stationery,23,아트박스 마스킹 테이프,Artbox Masking Tape,Artbox (아트박스),9.5,4000,58,35,18349,artbox washi tape;korean deco;cute tape,5,domeggook-com-stationery;wholesale-artbox-co-kr;wholesale-10x10-co-kr;kyobobook-co-kr-stationery
k-stationery,24,라이브워크 스티커,Livework Stickers,Livework (라이브워크),7.5,3000,60,20,18349,livework stickers;korean deco;minimalist,4,domeggook-com-stationery;wholesale-10x10-co-kr;kyobobook-co-kr-stationery;wholesale-alphamungu-co-kr
k-stationery,25,아이코닉 펜,Iconic Pen,Iconic (아이코닉),6.5,2600,60,25,18349,iconic pen;korean pen;gel pen,3,domeggook-com-stationery;wholesale-10x10-co-kr;kyobobook-co-kr-stationery;wholesale-alphamungu-co-kr
k-stationery,26,인디고 펜 케이스,Indigo Pen Case,Indigo (인디고),15,6800,55,70,18349,indigo pencil case;korean stationery;cute design,2,domeggook-com-stationery;wholesale-10x10-co-kr;wholesale-alphamungu-co-kr;wholesale-dreamdepot-co-kr
k-stationery,27,데일리라이크 노트,Dailylike Notebook,Dailylike (데일리라이크),11,4800,56,110,18349,dailylike notebook;korean journal;cute patterns,1,domeggook-com-stationery;wholesale-10x10-co-kr;wholesale-dreamdepot-co-kr;wholesale-daiso-co-kr-stationery
k-stationery,28,S.I. Design 마스킹 테이프,S.I. Design Masking Tape,S.I. Design (에스아이디자인),9,3800,58,30,18349,si design washi tape;korean deco;aesthetic,0,domeggook-com-stationery;wholesale-10x10-co-kr;wholesale-daiso-co-kr-stationery;wholesale-kakaofriends-com
k-stationery,29,오체크 다이어리,O-Check Diary,O-Check (오체크),23,10000,49,230,18349,o-check diary;korean planner;minimalist,8,domeggook-com-stationery;wholesale-10x10-co-kr;wholesale-kakaofriends-com;wholesale-linefriends-com
k-stationery,30,BT21 스티커,BT21 Stickers,BT21 (라인프렌즈),10,4500,55,25,18349,bt21 stickers;line friends;kpop deco,7,wholesale-kakaofriends-com;wholesale-linefriends-com;domeggook-com-stationery;wholesale-morningglory-co-kr
korean-instant-noodles,1,신라면,Shin Ramyun,Nongshim,15,6000,60,600,18348,shin ramyun;korean ramen;spicy noodles,8,domeggook-com-ramen;wholesale-nongshim-com;wholesale-samyangfoods-com;wholesale-ottogi-co-kr
korean-instant-noodles,2,불닭볶음면 (오리지널),Buldak Bokkeummyun (Original),Samyang Foods,18,7500,58,650,18348,buldak ramen;spicy korean noodles;samyang,9,domeggook-com-ramen;wholesale-samyangfoods-com;wholesale-nongshim-com;wholesale-ottogi-co-kr
korean-instant-noodles,3,진라면 (매운맛),Jin Ramyun (Spicy),Ottogi,14,5500,60,580,18348,jin ramyun;korean instant noodles;ottogi,7,domeggook-com-ramen;wholesale-ottogi-co-kr;wholesale-samyangfoods-com;wholesale-paldo-co-kr
korean-instant-noodles,4,짜파게티,Chapagetti,Nongshim,16,6500,59,620,18348,chapagetti;jjajangmyeon;korean black bean noodles,6,domeggook-com-ramen;wholesale-nongshim-com;wholesale-ottogi-co-kr;wholesale-paldo-co-kr
korean-instant-noodles,5,팔도 비빔면,Paldo Bibim Men,Paldo,17,7000,59,600,18348,paldo bibim;cold noodles;spicy,5,domeggook-com-ramen;wholesale-paldo-co-kr;wholesale-lottemart-com;wholesale-emart-com
korean-instant-noodles,6,삼양라면 (오리지널),Samyang Ramyun (Original),Samyang Foods,13,5000,61,550,18348,samyang ramen;korean classic ramen;samyang,4,domeggook-com-ramen;wholesale-samyangfoods-com;wholesale-lottemart-com;wholesale-emart-com
korean-instant-noodles,7,열라면,Yeul Ramyun,Ottogi,12,4800,60,500,18348,yeul ramyun;spicy ramen;ottogi,3,domeggook-com-ramen;wholesale-ottogi-co-kr;wholesale-emart-com;wholesale-homeplus-com
korean-instant-noodles,8,너구리 (순한맛),Neoguri (Mild),Nongshim,15.5,6200,60,610,18348,neoguri ramen;udon style;seafood ramen,2,domeggook-com-ramen;wholesale-nongshim-com;wholesale-homeplus-com;b2b-coupang-com
korean-instant-noodles,9,왕뚜껑,Wang Ttukkeong,Wang,10,4000,60,400,18348,wang ttukkeong;cup noodles;korean instant ramen,1,domeggook-com-ramen;wholesale-paldo-co-kr;b2b-coupang-com;gmarket-co-kr-wholesale-ramen
korean-instant-noodles,10,육개장 사발면,Yukgaejang Sabalmyun,Nongshim,11,4500,59,450,18348,yukgaejang;korean cup noodles;spicy beef soup,0,domeggook-com-ramen;wholesale-nongshim-com;gmarket-co-kr-wholesale-ramen;wholesale-samyangfoods-com
korean-instant-noodles,11,안성탕면,Ansungtangmyun,Nongshim,13.5,5300,60,570,18348,ansungtangmyun;korean ramen;nongshim,7,domeggook-com-ramen;wholesale-nongshim-com;wholesale-samyangfoods-com;wholesale-ottogi-co-kr
korean-instant-noodles,12,까르보불닭볶음면,Carbo Buldak Bokkeummyun,Samyang Foods,19,8000,58,680,18348,carbo buldak;creamy spicy noodles;samyang,8,domeggook-com-ramen;wholesale-samyangfoods-com;wholesale-nongshim-com;wholesale-ottogi-co-kr
korean-instant-noodles,13,참깨라면,Chamggae Ramyun,Ottogi,14.5,5800,60,590,18348,chamggae ramen;sesame oil ramen;ottogi,6,domeggook-com-ramen;wholesale-ottogi-co-kr;wholesale-samyangfoods-com;wholesale-paldo-co-kr
korean-instant-noodles,14,농심 김치사발면,Nongshim Kimchi Sabalmyun,Nongshim,10.5,4300,59,430,18348,kimchi ramen;korean cup noodles;nongshim,5,domeggook-com-ramen;wholesale-nongshim-com;wholesale-ottogi-co-kr;wholesale-paldo-co-kr
korean-instant-noodles,15,팔도 꼬꼬면,Paldo Kkokkomyeon,Paldo,16.5,6800,59,600,18348,kkokkomyeon;white chicken ramen;paldo,4,domeggook-com-ramen;wholesale-paldo-co-kr;wholesale-lottemart-com;wholesale-emart-com
korean-instant-noodles,16,생면식감 얼큰한 라면,Pulmuone Saengmyunshikgam Spicy Ramen,Pulmuone,20,8500,57,700,18348,pulmuone ramen;non-fried noodles;spicy,3,domeggook-com-ramen;b2b-coupang-com;wholesale-lottemart-com;wholesale-emart-com
korean-instant-noodles,17,비비고 사골곰탕,Bibigo Beef Bone Soup,CJ CheilJedang,22,9000,59,1000,18348,bibigo soup;korean beef soup;cj cheiljedang,2,domeggook-com-ramen;b2b-coupang-com;wholesale-emart-com;wholesale-homeplus-com
korean-instant-noodles,18,한살림 자연드림 라면,Hansalim Nature Dream Ramyun,Hansalim,18,7500,58,600,18348,hansalim ramen;organic ramen;healthy noodles,1,domeggook-com-ramen;wholesale-emart-com;wholesale-homeplus-com;b2b-coupang-com
korean-instant-noodles,19,아워홈 김치말이국수,Ourhome Kimchi Mal-i Guksu,Ourhome,25,11000,48,800,18348,ourhome noodles;kimchi noodles;cold noodles,0,domeggook-com-ramen;wholesale-homeplus-com;b2b-coupang-com;gmarket-co-kr-wholesale-ramen
korean-instant-noodles,20,피코크 초마짬뽕,Peacock Choma Jjamppong,E-Mart,28,12500,48,900,18348,peacock jjamppong;spicy seafood noodles;emart,9,domeggook-com-ramen;wholesale-emart-com;gmarket-co-kr-wholesale-ramen;wholesale-nongshim-com
korean-instant-noodles,21,농심 순라면,Nongshim Soon Veggie Ramyun,Nongshim,14,5800,59,580,18348,soon veggie ramen;vegetarian ramen;nongshim,7,domeggook-com-ramen;wholesale-nongshim-com;wholesale-samyangfoods-com;wholesale-ottogi-co-kr
korean-instant-noodles,22,삼양 핵불닭볶음면,Samyang Haek Buldak Bokkeummyun,Samyang Foods,20,8500,57,680,18348,extreme spicy ramen;haek buldak;samyang,6,domeggook-com-ramen;wholesale-samyangfoods-com;wholesale-nongshim-com;wholesale-ottogi-co-kr
korean-instant-noodles,23,오뚜기 스낵면,Ottogi Snack Ramyun,Ottogi,11,4500,59,500,18348,snack ramen;quick noodles;ottogi,5,domeggook-com-ramen;wholesale-ottogi-co-kr;wholesale-samyangfoods-com;wholesale-paldo-co-kr
korean-instant-noodles,24,농심 짜왕,Nongshim Jja Wang,Nongshim,17,7000,59,650,18348,jja wang;jjajang ramen;thick noodles,4,domeggook-com-ramen;wholesale-nongshim-com;wholesale-ottogi-co-kr;wholesale-paldo-co-kr
korean-instant-noodles,25,팔도 틈새라면,Paldo Teumsae Ramyun,Paldo,18.5,7800,58,620,18348,teumsae ramen;super spicy ramen;paldo,3,domeggook-com-ramen;wholesale-paldo-co-kr;wholesale-lottemart-com;wholesale-emart-com
korean-instant-noodles,26,풀무원 꽃게짬뽕,Pulmuone Crab Jjamppong,Pulmuone,21,9000,57,750,18348,pulmuone jjamppong;crab noodles;seafood ramen,2,domeggook-com-ramen;b2b-coupang-com;wholesale-lottemart-com;wholesale-emart-com
korean-instant-noodles,27,비비고 김치찌개,Bibigo Kimchi Stew,CJ CheilJedang,24,10000,58,1100,18348,bibigo kimchi stew;korean stew;cj cheiljedang,1,domeggook-com-ramen;b2b-coupang-com;wholesale-emart-com;wholesale-homeplus-com
korean-instant-noodles,28,한살림 채식라면,Hansalim Vegetarian Ramyun,Hansalim,19,8000,58,620,18348,hansalim vegetarian;vegan ramen;healthy noodles,0,domeggook-com-ramen;wholesale-emart-com;wholesale-homeplus-com;b2b-coupang-com
korean-instant-noodles,29,아워홈 소고기미역국,Ourhome Beef Seaweed Soup,Ourhome,26,11500,48,950,18348,ourhome soup;seaweed soup;korean instant soup,9,domeggook-com-ramen;wholesale-homeplus-com;b2b-coupang-com;gmarket-co-kr-wholesale-ramen
korean-instant-noodles,30,피코크 부대찌개,Peacock Budae Jjigae,E-Mart,29,13000,48,1200,18348,peacock budae jjigae;army stew;emart,8,domeggook-com-ramen;wholesale-emart-com;gmarket-co-kr-wholesale-ramen;wholesale-nongshim-com
k-webtoon-goods,1,나 혼자만 레벨업 웹툰 단행본,Solo Leveling Webtoon Comic Book,Naver Webtoon (네이버 웹툰),30,13000,48,400,18350,solo leveling;korean webtoon;manhwa,9,wholesale-smartstore-naver-com-webtoon;aladin-co-kr-webtoongoods;wholesale-kakaowebtoonshop-com;wholesale-aniplusshop-com
k-webtoon-goods,2,화산귀환 웹툰 단행본,Return of the Mount Hua Sect Webtoon Comic Book,Kakao Webtoon (카카오 웹툰),28,12000,48,380,18350,mount hua sect;korean webtoon;fantasy manhwa,8,wholesale-kakaowebtoonshop-com;yes24-com-webtoongoods;wholesale-aniplusshop-com;domeggook-com-charactergoods
k-webtoon-goods,3,어느 날 공주가 되어버렸다 웹툰 단행본,Who Made Me a Princess Webtoon Comic Book,Kakao Webtoon (카카오 웹툰),27,11500,48,370,18350,who made me a princess;korean webtoon;romance fantasy,7,wholesale-kakaowebtoonshop-com;kyobobook-co-kr-webtoongoods;wholesale-aniplusshop-com;domeggook-com-charactergoods
