cat_slug,rank,name,name_en,brand,ebay_usd,krw,margin,weight_g,ebay_cat_id,seo_tags,change,source_slugs
k-stationery-deco,5,모닝글로리 스프링 노트,Morning Glory Spring Notebook,모닝글로리,9,3200,64,200,11782,morning glory;korean notebook;stationery,4,morningglory-co-kr;1000za-kr;domeggook-com;ownerclan-com
k-stationery-deco,6,라이브워크 모먼트 다이어리,Livework Moment Diary,라이브워크,25,11000,56,380,15939,livework;korean planner;journal,6,perzoom-co-kr;moon9dabang-com;domeggook-com;ownerclan-com
k-stationery-deco,7,비온디 A6 와이드 다이어리,Be on D A6 Wide Diary,비온디,28,13000,54,400,15939,beond;a6 binder;korean diary,7,fancypia-co-kr;aloha-td-com;domeggook-com;ownerclan-com
k-stationery-deco,8,제로퍼제로 지구 여행 엽서 세트,Zero Per Zero Earth Travel Postcard Set,제로퍼제로,15,6000,60,100,10938,zero per zero;postcard set;korean design,5,1000za-kr;perzoom-co-kr;domeggook-com;ownerclan-com
k-stationery-deco,9,아이코닉 저널 데코 팩,Iconic Journal Deco Pack,아이코닉,13.5,5000,63,90,172049,iconic;deco pack;journaling kit,8,moon9dabang-com;fancypia-co-kr;domeggook-com;ownerclan-com
k-stationery-deco,10,데일리라이크 젤리 베어 스티커,Dailylike Jelly Bear Sticker,데일리라이크,7,2500,64,25,172049,dailylike;korean sticker;cute bear,10,1000za-kr;aloha-td-com;domeggook-com;ownerclan-com
k-stationery-deco,11,다꾸 폴꾸 스티커 랜덤 팩,Deco Sticker Random Pack,인디고,10,3500,65,50,172049,deco sticker;polco;korean stationery,9,perzoom-co-kr;moon9dabang-com;fancypia-co-kr;domeggook-com
k-stationery-deco,12,캐릭터 볼펜 (랜덤 디자인),Character Ballpoint Pen (Random Design),모닝글로리,6,2000,67,40,967,korean pen;cute pen;character stationery,7,morningglory-co-kr;1000za-kr;domeggook-com;ownerclan-com
k-stationery-deco,13,6공 다이어리 리필 속지,6-Ring Binder Refill Paper,루카랩,9.5,3500,63,150,15939,a5 refill;binder refill;korean planner,6,fancypia-co-kr;aloha-td-com;domeggook-com;ownerclan-com
k-stationery-deco,14,감성 디자인 떡메모지,Aesthetic Design Memo Pad,어프로치,7.5,2800,63,80,48740,memo pad;korean memo;aesthetic stationery,8,perzoom-co-kr;moon9dabang-com;domeggook-com;ownerclan-com
k-stationery-deco,15,양지사 가죽 커버 다이어리,Yangjisa Leather Cover Diary,양지사,35,16000,54,450,15939,yangjisa;leather diary;korean planner,2,hottracks-co-kr;morningglory-co-kr;domeggook-com;ownerclan-com
k-stationery-deco,16,빈티지 스타일 스크랩북 페이퍼,Vintage Style Scrapbook Paper,텐바이텐,11,4000,64,120,11786,scrapbook paper;vintage deco;junk journal,7,1000za-kr;perzoom-co-kr;domeggook-com;dometopia-com
k-stationery-deco,17,알파벳/숫자 스티커 시트,Alphabet/Number Sticker Sheet,어트와이언,6.5,2200,66,20,172049,alphabet sticker;deco sticker;journaling,10,moon9dabang-com;fancypia-co-kr;aloha-td-com;domeggook-com
k-stationery-deco,18,캐릭터 모양 클립 세트,Character Shaped Clip Set,카카오프렌즈,9.9,3800,62,60,11774,paper clips;cute clips;korean stationery,6,1000za-kr;hottracks-co-kr;domeggook-com;ownerclan-com
k-stationery-deco,19,만년 다이어리 (날짜없음),Undated Planner Diary,인디고,20,8500,58,320,15939,undated planner;korean diary;freestyle planner,5,perzoom-co-kr;moon9dabang-com;domeggook-com;dometopia-com
k-stationery-deco,20,투명 포토카드 프레임 스티커,Clear Photocard Frame Sticker,비온디,8,2800,65,30,172049,photocard frame;deco sticker;polco sticker,9,fancypia-co-kr;aloha-td-com;domeggook-com;ownerclan-com
k-stationery-deco,21,패브릭 펜슬 케이스,Fabric Pencil Case,데일리라이크,16,6500,59,100,256475,pencil case;korean pouch;stationery organizer,4,1000za-kr;morningglory-co-kr;domeggook-com;ownerclan-com
k-stationery-deco,22,DIY 다이어리 꾸미기 키트,DIY Diary Decoration Kit,핫트랙스,25,11000,56,250,11786,diary kit;journaling set;deco supplies,7,hottracks-co-kr;1000za-kr;perzoom-co-kr;domeggook-com
k-stationery-deco,23,캐릭터 데스크 매트,Character Desk Mat,라인프렌즈,24,10000,58,400,75593,desk mat;korean character;office decor,3,1000za-kr;hottracks-co-kr;domeggook-com;ownerclan-com
k-stationery-deco,24,미니 포토 앨범 키링,Mini Photo Album Keyring,루카랩,14.5,5500,62,70,63599,photo album keyring;mini binder;photocard holder,8,fancypia-co-kr;aloha-td-com;domeggook-com;dometopia-com
k-stationery-deco,25,주간 스터디 플래너,Weekly Study Planner,모닝글로리,12,4500,63,220,15939,study planner;korean stationery;student planner,5,morningglory-co-kr;hottracks-co-kr;domeggook-com;ownerclan-com
k-stationery-deco,26,홀로그램 스티커 시트,Holographic Sticker Sheet,어트와이언,7.5,2600,65,25,172049,holographic sticker;deco sticker;korean design,10,moon9dabang-com;fancypia-co-kr;aloha-td-com;domeggook-com
k-stationery-deco,27,디자인 편지지 세트,Designer Letter Paper Set,제로퍼제로,11.5,4200,63,130,33948,letter set;korean stationery;writing paper,4,1000za-kr;perzoom-co-kr;domeggook-com;dometopia-com
k-stationery-deco,28,마그넷 북마크 세트,Magnetic Bookmark Set,아이코닉,9,3300,63,50,171249,magnetic bookmark;cute bookmark;korean design,6,moon9dabang-com;fancypia-co-kr;domeggook-com;ownerclan-com
k-stationery-deco,29,스케줄러용 인덱스 스티커,Index Stickers for Planner,라이브워크,6.5,2300,65,20,172049,index sticker;planner tabs;diary sticker,8,perzoom-co-kr;aloha-td-com;domeggook-com;ownerclan-com
k-stationery-deco,30,DIY 포토카드 프레임 키트,DIY Photocard Frame Kit,텐바이텐,15,6000,60,180,11786,photocard frame;diy kit;kpop crafts,7,1000za-kr;hottracks-co-kr;domeggook-com;dometopia-com
collectible-toys-figures,1,블리츠웨이 아톰 디럭스 버전 피규어,Blitzway Astro Boy Deluxe Version Figure,블리츠웨이,350,200000,43,1500,84465,blitzway;astro boy;collectible figure,5,figurefarm-co-kr;itoybic-com;baksbang-com;domeggook-com
collectible-toys-figures,2,JND 스튜디오 조커 1/3 스케일 스태츄,JND Studios The Joker 1/3 Scale Statue,JND 스튜디오,2500,1600000,36,5000,84465,jnd studios;the joker;hyperreal statue,3,figurefarm-co-kr;itoybic-com;baksbang-com;domeggook-com
collectible-toys-figures,3,카카오프렌즈 라이언 플러시 인형,Kakao Friends Ryan Plush Doll,카카오프렌즈,35,15000,57,300,16938,kakao friends;ryan doll;korean character,8,1000za-kr;domehong-com;domeggook-com;ownerclan-com
collectible-toys-figures,4,라인프렌즈 브라운앤프렌즈 미니 피규어,Line Friends Brown & Friends Mini Figure,라인프렌즈,15,6000,60,80,2611,line friends;brown figure;mini figure,7,1000za-kr;domehong-com;domeggook-com;ownerclan-com
collectible-toys-figures,5,굿스마일컴퍼니 넨도로이드 (한국 정발),Good Smile Company Nendoroid (Korea Ver.),굿스마일컴퍼니,65,35000,46,250,84465,nendoroid;good smile company;anime figure,6,figurefarm-co-kr;itoybic-com;baksbang-com;playcapsuletoy-com
collectible-toys-figures,6,건담베이스 MG 건담 프라모델,Gundam Base MG Gundam Plastic Model,건담베이스,80,45000,44,800,1188,gundam;gunpla;master grade,4,toytoy-co-kr;figurefarm-co-kr;itoybic-com;baksbang-com
collectible-toys-figures,7,핫토이 아이언맨 1/6 스케일 피규어,Hot Toys Iron Man 1/6 Scale Figure,핫토이,450,280000,38,2000,84465,hot toys;iron man;1/6 scale,3,figurefarm-co-kr;itoybic-com;baksbang-com;domeggook-com
collectible-toys-figures,8,피규어프레소 랜덤 가챠 캡슐토이,Figurepresso Random Gacha Capsule Toy,피규어프레소,9.9,3500,65,50,2611,gashapon;capsule toy;random toy,9,playcapsuletoy-com;toytoy-co-kr;domeggook-com;ownerclan-com
collectible-toys-figures,9,이글루토이 디자이너 아트토이,Igloo Toy Designer Art Toy,이글루토이,85,48000,44,400,2611,art toy;designer toy;korean artist,5,toytoy-co-kr;figurefarm-co-kr;domeggook-com;dometopia-com
collectible-toys-figures,10,티토이스튜디오 커스텀 피규어 헤드,T-Toy Studio Custom Figure Head,티토이스튜디오,120,70000,42,150,183359,custom figure;1/6 head;action figure parts,4,itoybic-com;baksbang-com;domeggook-com;ownerclan-com
collectible-toys-figures,11,한국 웹툰 캐릭터 아크릴 스탠드,Korean Webtoon Character Acrylic Stand,애니통,25,11000,56,120,31722,webtoon goods;acrylic stand;manhwa merch,8,toytoy-co-kr;playcapsuletoy-com;domeggook-com;ownerclan-com
collectible-toys-figures,12,아트박스 디자인 랜덤 피규어,Artbox Design Random Figure,케이스타피규어,18,7500,58,100,2611,blind box;random figure;korean design toy,9,1000za-kr;domehong-com;domeggook-com;ownerclan-com
collectible-toys-figures,13,소프 스튜디오 톰과 제리 피규어,Soap Studio Tom and Jerry Figure,히어로타임,95,55000,43,500,84465,soap studio;tom and jerry;cartoon figure,5,figurefarm-co-kr;itoybic-com;baksbang-com;domeggook-com
collectible-toys-figures,14,산리오 캐릭터즈 미니 피규어,Sanrio Characters Mini Figure,토이마루,12,4500,63,70,2611,sanrio;mini figure;cute character,10,toytoy-co-kr;playcapsuletoy-com;domeggook-com;ownerclan-com
collectible-toys-figures,15,래빗츠컴퍼니 KPOP 아이돌 인형,Rabbits Company KPOP Idol Doll,래빗츠컴퍼니,45,22000,51,200,234,kpop doll;idol doll;plush doll,7,toytoy-co-kr;domehong-com;domeggook-com;ownerclan-com
collectible-toys-figures,16,한국 전통 캐릭터 피규어,Korean Traditional Character Figure,블리츠웨이,55,28000,50,300,2611,korean traditional;character figure;souvenir,4,1000za-kr;domehong-com;domeggook-com;dometopia-com
collectible-toys-figures,17,레진 스태츄 (애니메이션 캐릭터),Resin Statue (Anime Character),JND 스튜디오,600,380000,37,3000,84465,resin statue;anime figure;collectible statue,3,figurefarm-co-kr;itoybic-com;baksbang-com;domeggook-com
collectible-toys-figures,18,디즈니 캐릭터 Q-posket 피규어,Disney Character Q-posket Figure,굿스마일컴퍼니,28,14000,50,180,84465,qposket;disney figure;banpresto,6,toytoy-co-kr;playcapsuletoy-com;domeggook-com;ownerclan-com
collectible-toys-figures,19,포켓몬스터 가챠 피규어,Pokemon Gashapon Figure,피규어프레소,11,4000,64,60,2611,pokemon figure;gashapon;capsule toy,9,playcapsuletoy-com;toytoy-co-kr;domeggook-com;dometopia-com
collectible-toys-figures,20,SD 스타일 건담 피규어,SD Style Gundam Figure,건담베이스,20,9000,55,150,1188,sd gundam;super deformed;gundam figure,5,toytoy-co-kr;figurefarm-co-kr;itoybic-com;baksbang-com
collectible-toys-figures,21,영화 캐릭터 코스베이비 피규어,Movie Character Cosbaby Figure,핫토이,29.9,15000,50,200,84465,cosbaby;hot toys;marvel figure,4,figurefarm-co-kr;itoybic-com;baksbang-com;domeggook-com
collectible-toys-figures,22,브릭 베어 스타일 피규어,Brick Bear Style Figure,이글루토이,40,20000,50,280,2611,bearbrick style;art toy;designer figure,6,toytoy-co-kr;domehong-com;domeggook-com;ownerclan-com
collectible-toys-figures,23,한국 드라마 캐릭터 인형,Korean Drama Character Doll,카카오프렌즈,38,18000,53,250,16938,k-drama merch;character doll;plush toy,7,1000za-kr;domehong-com;domeggook-com;dometopia-com
collectible-toys-figures,24,미니어처 음식 모형 토이,Miniature Food Model Toy,토이마루,10,3800,62,60,2611,miniature food;rement style;dollhouse food,8,playcapsuletoy-com;1000za-kr;domeggook-com;ownerclan-com
collectible-toys-figures,25,12인치 액션 피규어 의상 세트,12-inch Action Figure Outfit Set,티토이스튜디오,75,42000,44,220,183359,1/6 scale clothes;action figure outfit;custom figure,3,itoybic-com;baksbang-com;domeggook-com;ownerclan-com
collectible-toys-figures,26,애니메이션 캐릭터 트레이딩 피규어,Anime Character Trading Figure,애니통,16,7000,56,90,2611,trading figure;blind box;anime merch,9,toytoy-co-kr;figurefarm-co-kr;playcapsuletoy-com;domeggook-com
collectible-toys-figures,27,소니엔젤 미니 피규어 (한국 한정),Sonny Angel Mini Figure (Korea Edition),래빗츠컴퍼니,19.9,8500,57,50,2611,sonny angel;kewpie doll;blind box,10,toytoy-co-kr;1000za-kr;domehong-com;domeggook-com
collectible-toys-figures,28,히어로 캐릭터 버스트 스태츄,Hero Character Bust Statue,블리츠웨이,150,90000,40,1000,84465,bust statue;superhero figure;collectible bust,4,figurefarm-co-kr;itoybic-com;baksbang-com;domeggook-com
collectible-toys-figures,29,아트토이 DIY 키트,Art Toy DIY Kit,이글루토이,30,14000,53,350,2611,diy art toy;custom toy;blank figure,6,1000za-kr;domehong-com;domeggook-com;dometopia-com
collectible-toys-figures,30,프라모델용 LED 유닛,LED Unit for Plastic Model,건담베이스,22,10000,55,80,183359,gunpla led;model kit light;bandai led,5,toytoy-co-kr;figurefarm-co-kr;itoybic-com;baksbang-com
k-haircare,1,어노브 딥 데미지 트리트먼트 EX,Unove Deep Damage Treatment EX,어노브,28,12000,57,350,11862,unove;hair treatment;korean haircare,9,hairnmi-co-kr;hair2000-co-kr;murimall-com;domeggook-com
k-haircare,2,쿤달 허니 앤 마카다미아 네이처 샴푸,Kundal Honey & Macadamia Nature Shampoo,쿤달,22,9000,59,550,11862,kundal;korean shampoo;nature shampoo,8,herehair-co-kr;cosmetic-story-com;domeggook-com;ownerclan-com
k-haircare,3,미쟝센 퍼펙트 세럼 오리지널,Mise-en-scène Perfect Serum Original,미쟝센,15,5500,63,150,11862,mise en scene;perfect serum;korean hair serum,7,hairnmi-co-kr;hair2000-co-kr;murimall-com;domeggook-com
k-haircare,4,려 자양윤모 탈모증상완화 샴푸,Ryo Jayangyunmo Anti-Hair Loss Shampoo,려,25,11000,56,450,11862,ryo shampoo;anti hair loss;korean herbal,6,herehair-co-kr;cosmetic-story-com;domeggook-com;ownerclan-com
k-haircare,5,닥터그루트 애딕트 샴푸,Dr. Groot Addict Shampoo,닥터그루트,26,11500,56,420,11862,dr groot;addict shampoo;hair loss shampoo,5,hairnmi-co-kr;hair2000-co-kr;murimall-com;domeggook-com
k-haircare,6,아모스프로페셔널 녹차실감 샴푸,Amos Professional The Green Tea Shampoo,아모스프로페셔널,32,15000,53,550,11862,amos professional;green tea shampoo;scalp care,4,amosprofessional-com;hairnmi-co-kr;hair2000-co-kr;murimall-com
k-haircare,7,모레모 워터 트리트먼트 미라클 10,Moremo Water Treatment Miracle 10,모레모,24,10000,58,250,11862,moremo;water treatment;10 second treatment,7,herehair-co-kr;cosmetic-story-com;domeggook-com;ownerclan-com
k-haircare,8,라보에이치 탈모증상완화 두피강화 샴푸,Lador Dermatical Hair-Loss Shampoo,라보에이치,29,13000,55,500,11862,labo h;scalp shampoo;hair loss care,6,hairnmi-co-kr;hair2000-co-kr;special-offer-co-kr;domeggook-com
k-haircare,9,제이숲 퍼플제이 워터팩,Jsoop Purple J Waterpack,제이숲,27,11500,58,220,11862,jsoop;waterpack;hair pack,5,murimall-com;herehair-co-kr;cosmetic-story-com;domeggook-com
k-haircare,10,케라시스 케라마이드 극손상 클리닉 세럼,Kerasys Keramide Extreme Damage Clinic Serum,케라시스,16,6000,63,140,11862,kerasys;keramide;hair serum,4,hairnmi-co-kr;hair2000-co-kr;domeggook-com;ownerclan-com
k-haircare,11,아로마티카 로즈마리 스케일링 샴푸,Aromatica Rosemary Scaling Shampoo,아로마티카,28,12500,55,450,11862,aromatica;rosemary shampoo;vegan haircare,7,murimall-com;herehair-co-kr;cosmetic-story-com;domeggook-com
k-haircare,12,달리프 클로렐라 베러 루트 릴렉싱 샴푸,Daleaf Chlorella Better Root Relaxing Shampoo,달리프,23,9500,59,520,11862,daleaf;chlorella shampoo;scalp relaxing,6,hairnmi-co-kr;hair2000-co-kr;special-offer-co-kr;domeggook-com
k-haircare,13,헤드스파7 트리트먼트 더 프리미엄,Headspa 7 Treatment The Premium,헤드스파7,30,14000,53,230,11862,headspa 7;all in one treatment;korean hair treatment,5,murimall-com;herehair-co-kr;cosmetic-story-com;domeggook-com
k-haircare,14,엘라스틴 프로폴리테라 샴푸,Elastine PropoliThera Shampoo,엘라스틴,20,8000,60,530,11862,elastine;propolithera;hair nutrition,4,hairnmi-co-kr;hair2000-co-kr;domeggook-com;ownerclan-com
k-haircare,15,힐링버드 울트라 프로틴 노워시 앰플 트리트먼트,Healing Bird Ultra Protein No Wash Ampoule Treatment,힐링버드,21,8500,60,220,11862,healing bird;no wash treatment;leave in conditioner,8,murimall-com;herehair-co-kr;cosmetic-story-com;domeggook-com
k-haircare,16,단백질 본드 헤어 앰플,Protein Bond Hair Ampoule,어노브,18,7000,61,100,11862,hair ampoule;protein treatment;damaged hair care,9,hairnmi-co-kr;hair2000-co-kr;murimall-com;special-offer-co-kr
k-haircare,17,두피 스케일링 샴푸 브러쉬,Scalp Scaling Shampoo Brush,쿤달,12,4500,63,120,11863,shampoo brush;scalp massager;korean beauty tool,10,herehair-co-kr;cosmetic-story-com;domeggook-com;ownerclan-com
k-haircare,18,아르간 오일 헤어 에센스,Argan Oil Hair Essence,미쟝센,14,5000,64,130,11862,argan oil;hair essence;korean haircare,7,hairnmi-co-kr;hair2000-co-kr;murimall-com;domeggook-com
k-haircare,19,한방 탈모 케어 두피 토닉,Herbal Anti-Hair Loss Scalp Tonic,려,22,9000,59,180,11862,scalp tonic;hair loss tonic;korean herbal care,6,herehair-co-kr;cosmetic-story-com;domeggook-com;ownerclan-com
k-haircare,20,비오틴 볼륨 샴푸,Biotin Volume Shampoo,닥터그루트,24,10500,56,430,11862,biotin shampoo;hair volume;thinning hair,5,hairnmi-co-kr;hair2000-co-kr;murimall-com;special-offer-co-kr
k-haircare,21,컬 크림 (웨이브 헤어용),Curl Cream for Wavy Hair,아모스프로페셔널,19,7500,60,180,11864,curl cream;wavy hair;korean styling,4,amosprofessional-com;hairnmi-co-kr;hair2000-co-kr;murimall-com
k-haircare,22,노워시 헤어팩,No-Wash Hair Pack,모레모,20,8000,60,200,11862,leave in treatment;no wash hair pack;korean hair mask,7,herehair-co-kr;cosmetic-story-com;domeggook-com;ownerclan-com
k-haircare,23,두피 쿨링 에센스,Scalp Cooling Essence,라보에이치,18,7000,61,150,11862,scalp cooler;cooling essence;oily scalp,8,hairnmi-co-kr;hair2000-co-kr;special-offer-co-kr;domeggook-com
k-haircare,24,헤어 식초 린스,Hair Vinegar Rinse,제이숲,17,6500,62,230,11862,hair vinegar;apple cider rinse;scalp care,6,murimall-com;herehair-co-kr;cosmetic-story-com;domeggook-com
k-haircare,25,새치 커버 염색약,Gray Hair Cover Dye,케라시스,15,5500,63,200,11861,hair dye;gray coverage;korean hair color,3,hairnmi-co-kr;hair2000-co-kr;domeggook-com;ownerclan-com
k-haircare,26,비건 헤어 트리트먼트,Vegan Hair Treatment,아로마티카,26,11000,58,280,11862,vegan haircare;hair treatment;cruelty free,7,murimall-com;herehair-co-kr;cosmetic-story-com;domeggook-com
k-haircare,27,워터 타입 헤어 에센스,Water Type Hair Essence,달리프,19,7800,59,180,11862,hair essence;watery essence;lightweight hair care,5,hairnmi-co-kr;hair2000-co-kr;special-offer-co-kr;domeggook-com
k-haircare,28,헤어 볼륨 픽서 스프레이,Hair Volume Fixer Spray,힐링버드,18,7000,61,150,11864,volume spray;hair fixer;korean hair styling,6,murimall-com;herehair-co-kr;cosmetic-story-com;domeggook-com
k-haircare,29,퍼퓸 헤어 샴푸,Perfume Hair Shampoo,엘라스틴,21,8500,60,540,11862,perfume shampoo;fragrant shampoo;korean shampoo,4,hairnmi-co-kr;hair2000-co-kr;domeggook-com;ownerclan-com
k-haircare,30,두피 딥클렌징 스케일러,Scalp Deep Cleansing Scaler,헤드스파7,23,9500,59,200,11862,scalp scaler;deep cleansing;scalp scrub,8,murimall-com;herehair-co-kr;cosmetic-story-com;domeggook-com
k-snacks-foods,1,삼양식품 까르보 불닭볶음면,Samyang Carbo Buldak Spicy Chicken Ramen,삼양식품,15.99,5500,45,480,183372,buldak;korean spicy noodles;samyang ramen,5,domeggook-com;ownerclan-com;joojeonburibox-com;samwonfood-com
k-snacks-foods,2,농심 새우깡,Nongshim Shrimp Crackers,농심,9.5,3200,38,350,49097,saewookkang;korean shrimp chips;nongshim snack,2,domeggook-com;ownerclan-com;joojeonburibox-com;sikjajaewang-com
k-snacks-foods,3,해태제과 허니버터칩,Haitai Honey Butter Chip,해태제과,12.8,4500,41,250,49097,honey butter;korean potato chips;haitai,7,domeggook-com;ownerclan-com;daldal-mall-com;yammy-mall-com
k-snacks-foods,4,오리온 초코파이,Orion Choco Pie,오리온,19.9,8000,35,480,14309,choco pie;orion;korean pie,1,domeggook-com;ownerclan-com;joojeonburibox-com;gadamall-com
k-snacks-foods,5,CJ제일제당 비비고 김치,CJ Bibigo Sliced Kimchi,CJ제일제당,22.5,9500,30,500,183372,bibigo;kimchi;korean food,4,samwonfood-com;sikjajaewang-com;ownerclan-com;domeggook-com
k-snacks-foods,6,롯데웰푸드 빼빼로 아몬드,Lotte Pepero Almond,롯데웰푸드,14.5,5800,39,300,14309,pepero;almond sticks;lotte snack,3,domeggook-com;ownerclan-com;daldal-mall-com;joojeonburibox-com
k-snacks-foods,7,오리온 꼬북칩 초코츄러스맛,Orion Kkobuk Chip Choco Churros,오리온,11.9,4200,42,280,49097,turtle chips;choco churros;orion snack,8,domeggook-com;ownerclan-com;yammy-mall-com;gadamall-com
k-snacks-foods,8,오뚜기 진라면 매운맛,Ottogi Jin Ramen Spicy,오뚜기,13.9,4800,33,500,183372,jin ramen;ottogi;korean ramen,0,domeggook-com;ownerclan-com;samwonfood-com;sikjajaewang-com
k-snacks-foods,9,농심 신라면,Nongshim Shin Ramyun,농심,14.2,5000,34,500,183372,shin ramyun;nongshim;spicy noodle,1,domeggook-com;ownerclan-com;samwonfood-com;sikjajaewang-com
k-snacks-foods,10,동원F&B 양반김,Dongwon Yangban Roasted Seaweed,동원F&B,18,7500,32,200,20655,dongwon;seaweed;gim,2,samwonfood-com;sikjajaewang-com;ownerclan-com;domeggook-com
k-snacks-foods,11,크라운제과 쵸코하임,Crown Choco Heim,크라운제과,13.5,5200,37,320,14309,choco heim;crown snack;korean wafer,4,domeggook-com;ownerclan-com;dadamall-com;yammy-mall-com
k-snacks-foods,12,빙그레 메로나 아이스크림,Binggrae Melona Ice Bar,빙그레,25,11000,28,500,14309,melona;binggrae;korean ice cream,6,joojeonburibox-com;daldal-mall-com;ownerclan-com
k-snacks-foods,13,풀무원 떡볶이 키트,Pulmuone Tteokbokki Kit,풀무원,19.99,8500,36,450,183372,tteokbokki;pulmuone;korean rice cake,5,samwonfood-com;sikjajaewang-com;ownerclan-com;domeggook-com
k-snacks-foods,14,샘표 연두 요리에센스,Sempio Yondu Culinary Essence,샘표,16.5,6800,35,400,20655,yondu;sempio;korean sauce,3,samwonfood-com;sikjajaewang-com;ownerclan-com;domeggook-com
k-snacks-foods,15,청정원 순창고추장,Chungjungone Sunchang Gochujang,청정원,17.8,7200,31,500,20655,gochujang;chungjungone;korean chili paste,1,samwonfood-com;sikjajaewang-com;ownerclan-com;domeggook-com
k-snacks-foods,16,사조대림 참치캔,Sajo Canned Tuna,사조대림,21,9000,29,480,30005,sajo;canned tuna;korean tuna,0,samwonfood-com;sikjajaewang-com;ownerclan-com;domeggook-com
k-snacks-foods,17,오뚜기 3분카레,Ottogi 3-minute Curry,오뚜기,9.9,3500,40,250,183372,instant curry;ottogi;korean curry,2,domeggook-com;ownerclan-com;samwonfood-com;sikjajaewang-com
k-snacks-foods,18,농심 양파링,Nongshim Onion Rings,농심,10.5,3800,39,260,49097,onion rings;nongshim snack;korean chips,-1,domeggook-com;ownerclan-com;joojeonburibox-com;yammy-mall-com
k-snacks-foods,19,크라운제과 쿠크다스,Crown Couque D'asse,크라운제과,14,5600,38,300,14309,couque dasse;crown cookie;korean biscuit,3,domeggook-com;ownerclan-com;dadamall-com;gadamall-com
k-snacks-foods,20,롯데웰푸드 몽쉘,Lotte Moncher,롯데웰푸드,20.5,8500,34,450,14309,moncher;lotte pie;korean cake,2,domeggook-com;ownerclan-com;joojeonburibox-com;daldal-mall-com
k-snacks-foods,21,인절미 스낵,Injeolmi Rice Snack,롯데웰푸드,12.5,4800,41,240,49097,injeolmi;rice snack;korean traditional snack,5,domeggook-com;ownerclan-com;joojeonburibox-com;sikjaje-co-kr
k-snacks-foods,22,허니 유자차,Honey Citron Tea,오뚜기,24,10000,33,500,20655,yuja cha;citron tea;korean tea,1,samwonfood-com;sikjajaewang-com;ownerclan-com;domeggook-com
k-snacks-foods,23,해물맛 컵라면,Seafood Flavor Cup Noodle,농심,11.5,4000,37,300,183372,cup noodle;seafood ramen;korean instant noodle,0,domeggook-com;ownerclan-com;samwonfood-com;sikjajaewang-com
k-snacks-foods,24,약과 (허니 쿠키),Yakgwa (Honey Cookie),CJ제일제당,16,6500,36,350,14309,yakgwa;honey cookie;korean traditional,7,domeggook-com;ownerclan-com;joojeonburibox-com;dadamall-com
k-snacks-foods,25,김치맛 볶음밥,Kimchi Fried Rice (Instant),풀무원,18.5,7800,34,400,183372,kimchi fried rice;instant meal;korean food,2,samwonfood-com;sikjajaewang-com;ownerclan-com;domeggook-com
k-snacks-foods,26,달고나 캔디,Dalgona Candy Making Kit,해태제과,15.5,6000,39,280,14309,dalgona;ppopgi;squid game candy,4,domeggook-com;ownerclan-com;daldal-mall-com;yammy-mall-com
k-snacks-foods,27,콘치즈 스낵,Corn Cheese Flavored Snack,오리온,11,4000,40,250,49097,corn cheese;korean snack;corn chip,3,domeggook-com;ownerclan-com;joojeonburibox-com;gadamall-com
k-snacks-foods,28,믹스 커피 스틱,Korean Instant Coffee Mix Sticks,동서식품,28,12000,32,500,20655,maxim coffee;korean coffee;instant coffee,1,samwonfood-com;sikjajaewang-com;ownerclan-com;domeggook-com
k-snacks-foods,29,바나나맛 우유,Banana Flavored Milk,빙그레,19.5,8200,31,500,14309,banana milk;binggrae;korean drink,4,joojeonburibox-com;daldal-mall-com;ownerclan-com;samwonfood-com
k-snacks-foods,30,고구마 말랭이,Dried Sweet Potato Snacks,청정원,17,7000,35,300,49097,sweet potato;dried snack;korean healthy snack,6,domeggook-com;ownerclan-com;sikjaje-co-kr;samwonfood-com
smartphone-accessories,1,신지모루 M-플레이트 맥세이프 메탈 플레이트,Sinjimoru M-Plate Magnetic Plate for MagSafe,신지모루,12.9,4500,43,50,43304,sinjimoru;magsafe plate;magnetic sticker,5,domeggook-com;ownerclan-com;dometopia-com;domaemae-com
smartphone-accessories,2,슈피겐 울트라하이브리드 맥세이프 케이스,Spigen Ultra Hybrid MagFit Case,슈피겐,25.99,11000,38,120,20349,spigen;clear case;magsafe case,3,ownerclan-com;domeggook-com;funtasticb2b-com;2bizon-com
smartphone-accessories,3,링케 퓨전 마그네틱 케이스,Ringke Fusion Magnetic Case,링케,19.9,8000,40,110,20349,ringke;magnetic case;phone cover,2,domeggook-com;ownerclan-com;sellerqueen-co-kr;jikdome-co-kr
smartphone-accessories,4,화이트스톤 돔글라스 강화유리 필름,Whitestone Dome Glass Tempered Glass Protector,화이트스톤,49.99,22000,35,150,20349,whitestone;dome glass;screen protector,6,ownerclan-com;domeggook-com;specialoffer-co-kr;domaemae-com
smartphone-accessories,5,삼성전자 정품 실리콘 케이스,Samsung Electronics Official Silicone Case,삼성전자,29.9,13000,37,130,20349,samsung case;silicone cover;galaxy accessories,1,ownerclan-com;domeggook-com;2bizon-com;dometopia-com
smartphone-accessories,6,팝소켓코리아 맥세이프 그립,PopSockets MagSafe Grip,팝소켓코리아,24.5,10500,39,80,43304,popsocket;magsafe grip;phone holder,4,domeggook-com;ownerclan-com;funtasticb2b-com;domaemae-com
