cat_slug,rank,name,name_en,brand,ebay_usd,krw,margin,weight_g,ebay_cat_id,seo_tags,change,source_slugs
korean-snacks,2,오리온 초코파이,Orion Choco Pie,Orion,18.5,8000,45,500,14309,choco pie;orion;korean pie snack,3,dgo-co-kr;sellmoa-com;b2b-emart-com;b2b-lottemart-com
korean-snacks,3,농심 새우깡,Nongshim Shrimp Crackers,Nongshim,12.9,5200,47,450,49183,shrimp crackers;nongshim;korean chips,5,ownerclan-com;dometopia-com;woorib2b-com;bseller-co-kr
korean-snacks,4,롯데 빼빼로 (아몬드),Lotte Pepero (Almond),Lotte,19.9,8500,46,480,14309,pepero;almond pepero;lotte snack,6,domeggook-com;onch3-co-kr;b2b-lottemart-com;dgo-co-kr
korean-snacks,5,오리온 꼬북칩 (콘스프맛),Orion Kkobuk Chip (Corn Soup Flavor),Orion,16.8,7000,48,420,49183,kkobuk chip;turtle chips;corn soup snack,9,ownerclan-com;sellmoa-com;dometopia-com;b2b-emart-com
korean-snacks,6,해태 맛동산,Haitai Matdongsan,Haitai,14.5,6000,46,400,14309,matdongsan;haitai;peanut crunch snack,1,bseller-co-kr;domeggook-com;woorib2b-com;onch3-co-kr
korean-snacks,7,크라운 쿠크다스,Crown Couque D'asse,Crown,13.8,5800,45,350,38221,couque dasse;crown cookies;korean biscuit,2,dgo-co-kr;ownerclan-com;b2b-lottemart-com;sellmoa-com
korean-snacks,8,농심 양파링,Nongshim Onion Rings,Nongshim,13.2,5500,46,380,49183,onion rings snack;nongshim;korean chips,4,dometopia-com;domeggook-com;b2b-emart-com;bseller-co-kr
korean-snacks,9,롯데 칸쵸,Lotte Kancho,Lotte,11.99,4800,48,300,38221,kancho;lotte;chocolate filled biscuit,3,ownerclan-com;onch3-co-kr;woorib2b-com;dgo-co-kr
korean-snacks,10,크라운 참쌀선과,Crown Chamssal Seolgwa,Crown,15.5,6400,45,400,49183,rice crackers;crown snack;korean traditional snack,0,sellmoa-com;domeggook-com;b2b-lottemart-com;dometopia-com
korean-snacks,11,해태 오예스,Haitai Oh Yes,Haitai,19,8200,45,450,14309,oh yes cake;haitai;chocolate coated cake,2,bseller-co-kr;ownerclan-com;b2b-emart-com;onch3-co-kr
korean-snacks,12,마켓오 리얼 브라우니,Market O Real Brownie,Orion,21,9000,44,350,14309,market o;real brownie;korean brownie,5,dgo-co-kr;dometopia-com;woorib2b-com;sellmoa-com
korean-snacks,13,롯데 몽쉘,Lotte Moncher,Lotte,19.5,8400,45,460,14309,moncher;lotte;premium choco pie,3,domeggook-com;ownerclan-com;b2b-lottemart-com;bseller-co-kr
korean-snacks,14,삼양 짱구,Samyang Jjanggu,Samyang,12.8,5300,46,380,14309,jjanggu snack;samyang;honey cinnamon snack,1,onch3-co-kr;dometopia-com;dgo-co-kr;b2b-emart-com
korean-snacks,15,농심 꿀꽈배기,Nongshim Honey Twist Snack,Nongshim,13.5,5600,46,400,14309,honey twist;nongshim;korean sweet snack,4,ownerclan-com;sellmoa-com;woorib2b-com;domeggook-com
korean-snacks,16,크라운 죠리퐁,Crown Jolly Pong,Crown,14.2,5900,46,350,257907,jolly pong;puffed wheat snack;korean cereal,2,bseller-co-kr;dometopia-com;b2b-lottemart-com;onch3-co-kr
korean-snacks,17,해태 에이스,Haitai Ace Crackers,Haitai,11.5,4700,47,320,49183,ace crackers;haitai;coffee crackers,0,dgo-co-kr;ownerclan-com;b2b-emart-com;sellmoa-com
korean-snacks,18,오리온 고래밥,Orion Goraebab,Orion,12.5,5100,47,300,14309,goraebab;whale food;orion snack,3,domeggook-com;woorib2b-com;dometopia-com;bseller-co-kr
korean-snacks,19,롯데 제크,Lotte ZEC Crackers,Lotte,11.8,4800,47,330,49183,zec crackers;lotte;salty crackers,-1,ownerclan-com;b2b-lottemart-com;onch3-co-kr;dgo-co-kr
korean-snacks,20,크라운 버터와플,Crown Butter Waffles,Crown,16.5,7000,45,380,38221,butter waffles;crown;korean cookies,4,sellmoa-com;domeggook-com;b2b-emart-com;dometopia-com
korean-snacks,21,인절미 꼬북칩,Injeolmi Kkobuk Chip,Orion,17.2,7200,48,420,49183,injeolmi turtle chips;bean powder snack;kkobuk chip,10,bseller-co-kr;ownerclan-com;woorib2b-com;onch3-co-kr
korean-snacks,22,구운김 스낵,Roasted Seaweed Snack (Gim),None,19.99,8800,45,250,257907,seaweed snack;gim;korean laver,5,dgo-co-kr;domeggook-com;b2b-emart-com;sellmoa-com
korean-snacks,23,약과 (미니),Mini Yakgwa (Honey Cookies),None,18,7800,46,500,38221,yakgwa;korean honey cookie;traditional snack,7,dometopia-com;ownerclan-com;bseller-co-kr;b2b-lottemart-com
korean-snacks,24,바나나맛 우유맛 젤리,Banana Milk Flavored Jelly,None,9.9,4000,49,150,14309,banana milk jelly;korean jelly;gummy snack,6,onch3-co-kr;domeggook-com;dgo-co-kr;woorib2b-com
korean-snacks,25,말랑카우 캔디,Malang Cow Chewy Candy,Lotte,10.5,4300,48,200,14309,malang cow;chewy candy;milk candy,3,ownerclan-com;sellmoa-com;b2b-lottemart-com;dometopia-com
korean-snacks,26,아몬드 HBAF (허니버터),HBAF Almonds (Honey Butter),HBAF,15.8,6800,46,250,257907,hbaf almonds;honey butter almond;korean nuts,9,bseller-co-kr;domeggook-com;onch3-co-kr;b2b-emart-com
korean-snacks,27,새콤달콤 캔디,Saekom-dalkom Candy,Crown,9.5,3800,49,180,14309,saekom dalkom;chewy candy;korean candy,4,dgo-co-kr;ownerclan-com;dometopia-com;sellmoa-com
korean-snacks,28,고소미 크래커,Gosomi Crackers,Orion,12.2,5000,47,350,49183,gosomi;sesame crackers;orion snack,1,woorib2b-com;domeggook-com;bseller-co-kr;b2b-lottemart-com
korean-snacks,29,뻥이요 (쌀과자),Ppeong-iyo (Puffed Rice Snack),None,11,4500,48,300,257907,puffed rice;korean snack;traditional snack,2,ownerclan-com;onch3-co-kr;b2b-emart-com;dgo-co-kr
korean-snacks,30,초코송이,Choco Song-i,Orion,10.8,4400,48,280,38221,choco songi;mushroom snack;orion chocolate,5,sellmoa-com;dometopia-com;domeggook-com;bseller-co-kr
k-stationery,1,카카오프렌즈 데코 스티커 세트,Kakao Friends Deco Sticker Set,Kakao Friends,9.9,4500,45,50,172535,korean stickers;kakao friends;deco sticker,5,domeggook-com;ownerclan-com;b2b-10x10-co-kr
k-stationery,2,모닝글로리 1000 데코 스티커북,Morning Glory 1000 Deco Sticker Book,Morning Glory,12.5,5800,48,150,172535,sticker book;korean stationery;journaling,2,alpha-co-kr;dreamdepot-co-kr;domeggook-com
k-stationery,3,데일리라이크 마스킹 테이프,Dailylike Masking Tape,Dailylike,6.5,2800,41,30,48710,washi tape;korean design;scrapbooking,7,b2b-10x10-co-kr;ownerclan-com;sellmoa-com
k-stationery,4,BT21 캐릭터 젤 펜,BT21 Character Gel Pen,BT21,8,3500,43,40,967,kpop;bt21;gel pen,4,domeggook-com;alpha-co-kr;dometopia-com
k-stationery,5,인디고 디자인 위클리 플래너,Indigo Design Weekly Planner,Indigo,15,6500,52,250,11785,korean planner;weekly planner;stationery,1,b2b-10x10-co-kr;dreamdepot-co-kr;ownerclan-com
k-stationery,6,다꾸용 감성 인물 스티커,Aesthetic People Stickers for Journaling,러브미모어,7.5,3200,46,45,172535,journaling stickers;dakku;korean aesthetic,8,1000za-kr;domeggook-com;sellmoa-com
k-stationery,7,모노폴리 스마트 트래블 파우치,Monopoly Smart Travel Pouch,Monopoly,22,10000,45,180,169285,travel organizer;pencil case;korean pouch,-1,ownerclan-com;b2b-10x10-co-kr;dometopia-com
k-stationery,8,한글 자음 모음 스티커,Korean Alphabet Hangul Stickers,자체제작,5.99,2500,49,35,172535,hangul stickers;korean alphabet;learning korean,9,1000za-kr;domeggook-com;special-offer-co-kr
k-stationery,9,아이코닉 젤리 베어 스티커,Iconic Jelly Bear Sticker,Iconic,6.8,3000,42,40,172535,cute stickers;jelly bear;korean character,3,b2b-10x10-co-kr;ownerclan-com;domemall-co-kr
k-stationery,10,라이브워크 모모팝 스티커,Livework Momopop Sticker,Livework,7.2,3100,47,38,172535,korean deco;planner stickers;cute animal,6,ownerclan-com;domeggook-com;b2b-10x10-co-kr
k-stationery,11,빈티지 감성 메모지 세트,Vintage Aesthetic Memo Pad Set,페이퍼리안,11.5,5000,51,120,48704,memo pad;vintage stationery;scrapbook supplies,0,dometopia-com;1000za-kr;sellmoa-com
k-stationery,12,숫자/알파벳 데코 스티커,Number & Alphabet Deco Stickers,다이소,5.5,2200,50,30,172535,alphabet stickers;number stickers;journal deco,10,domeggook-com;dreamdepot-co-kr;alpha-co-kr
k-stationery,13,투명 PVC 6공 다이어리 커버,Clear PVC 6-Ring Binder Cover,Be on D,14,6200,48,200,2269,a5 binder;kpop photocard;diary cover,-2,ownerclan-com;special-offer-co-kr;domemall-co-kr
k-stationery,14,반짝이는 홀로그램 스티커,Sparkly Holographic Stickers,산리오,8.8,4000,45,40,172535,holographic;kpop stickers;deco,7,domeggook-com;1000za-kr;sellmoa-com
k-stationery,15,파스텔 형광펜 세트,Pastel Highlighter Set,동아,10.5,4800,47,100,967,highlighter;pastel pens;study supplies,3,alpha-co-kr;dreamdepot-co-kr;ownerclan-com
k-stationery,16,곰돌이 캐릭터 인덱스 탭,Teddy Bear Character Index Tabs,어프어프,6.2,2700,43,35,48704,sticky notes;index tabs;cute stationery,4,b2b-10x10-co-kr;dometopia-com;domeggook-com
k-stationery,17,여행 테마 데코 스티커,Travel Themed Deco Stickers,Suatelier,7,3000,46,40,172535,travel journal;scrapbooking;korean sticker,1,ownerclan-com;1000za-kr;sellmoa-com
k-stationery,18,심플 그리드 디자인 노트,Simple Grid Design Notebook,모트모트,9.5,4200,49,180,2269,grid notebook;study planner;korean notebook,0,dreamdepot-co-kr;alpha-co-kr;domemall-co-kr
k-stationery,19,꽃 패턴 편지지 세트,Flower Pattern Letter Set,Appree,12,5500,48,130,14681,letter set;writing paper;floral stationery,2,b2b-10x10-co-kr;ownerclan-com;special-offer-co-kr
k-stationery,20,DIY 포토카드 프레임 스티커,DIY Photocard Frame Stickers,자체제작,6.9,3000,43,35,172535,kpop photocard;deco frame;toploader deco,9,1000za-kr;domeggook-com;sellmoa-com
k-stationery,21,고양이 일러스트 떡메모지,Cat Illustration Memo Pad,Jetoy,8.5,3800,46,90,48704,choo choo cat;memo pad;cute cat,5,ownerclan-com;dometopia-com;b2b-10x10-co-kr
k-stationery,22,리무버블 조각 스티커 팩,Removable Flake Sticker Pack,리훈,9,4000,49,50,172535,removable sticker;laptop sticker;korean design,3,domeggook-com;sellmoa-com;1000za-kr
k-stationery,23,미니 사이즈 스터디 플래너,Mini Size Study Planner,아르디움,11,5000,45,150,11785,study planner;korean stationery;mini planner,1,dreamdepot-co-kr;alpha-co-kr;ownerclan-com
k-stationery,24,클립보드 파일 홀더,Clipboard File Holder,O-CHECK,16.5,7500,47,300,11782,clipboard;office supplies;document holder,-1,alpha-co-kr;special-offer-co-kr;domemall-co-kr
k-stationery,25,감성 사진 엽서 세트,Aesthetic Photo Postcard Set,풀디자인,10,4500,44,100,261994,postcard set;wall decor;korean aesthetic,6,b2b-10x10-co-kr;ownerclan-com;dometopia-com
k-stationery,26,타임 트래커 스터디 플래너,Time Tracker Study Planner,Motemote,18,8000,50,280,11785,motemote planner;studygram;korean planner,2,dreamdepot-co-kr;ownerclan-com;alpha-co-kr
k-stationery,27,체크리스트 떡메모지,Checklist Memo Pad,Thence,7.8,3500,46,80,48704,to do list;memo pad;korean stationery,5,b2b-10x10-co-kr;domeggook-com;sellmoa-com
k-stationery,28,반려동물 일러스트 스티커,Pet Illustration Stickers,Second Mansion,6.5,2900,42,35,172535,dog sticker;cat sticker;cute pet,8,ownerclan-com;1000za-kr;dometopia-com
k-stationery,29,A5 사이즈 6공 리필 속지,A5 Size 6-Ring Refill Paper,루카랩,9.8,4300,48,160,2269,a5 refill;binder paper;planner refill,0,special-offer-co-kr;dreamdepot-co-kr;domemall-co-kr
k-stationery,30,데스크 정리용 연필꽂이,Desk Organizer Pen Holder,시스맥스,13.5,6000,48,220,11782,pen holder;desk organizer;office decor,-3,alpha-co-kr;ownerclan-com;domeggook-com
korean-health-supplements,1,정관장 홍삼정 에브리타임,Cheong Kwan Jang Korean Red Ginseng Extract Everytime,정관장,75,38000,42,450,11862,korean red ginseng;cheong kwan jang;ginseng stick,4,gnub2b-com;msgoodforyou-com;b2b-health-san-com
korean-health-supplements,2,종근당건강 락토핏 생유산균 골드,Chong Kun Dang Lacto-Fit Probiotics Gold,종근당건강,35,16000,48,300,75133,korean probiotics;lacto-fit;gut health,6,bseller-co-kr;ownerclan-com;domeggook-com
korean-health-supplements,3,고려은단 비타민C 1000,Korea Eundan Vitamin C 1000mg,고려은단,28,12000,51,400,11776,vitamin c;korean vitamin;immune support,3,msgoodforyou-com;dgo-co-kr;gnub2b-com
korean-health-supplements,4,BBLAB 저분자 콜라겐,BBLAB Low-molecular Collagen,BBLAB,25.5,11000,49,250,261993,korean collagen;bblab;skin health,7,ownerclan-com;bseller-co-kr;onch3-co-kr
korean-health-supplements,5,덴프스 덴마크 유산균이야기,Denps Denmark Probiotics,덴프스,42,20000,43,280,75133,probiotics;denps;digestive health,2,b2b-health-san-com;gnub2b-com;dometopia-com
korean-health-supplements,6,한삼인 홍삼정 스틱,Hansamin Red Ginseng Extract Stick,한삼인,55,26000,45,420,11862,red ginseng;hansamin;energy boost,1,msgoodforyou-com;ownerclan-com;domeggook-com
korean-health-supplements,7,뉴트리코어 식물성 rTG 오메가3,Nutricore Vegan rTG Omega 3,뉴트리코어,38,18000,44,200,11778,omega 3;vegan supplement;nutricore,0,gnub2b-com;b2b-health-san-com;sellermate-co-kr
korean-health-supplements,8,에버콜라겐 타임 비오틴,Evercollagen Time Biotin,에버콜라겐,32.5,15000,47,260,261993,collagen biotin;evercollagen;hair skin nails,5,bseller-co-kr;dgo-co-kr;ownerclan-com
korean-health-supplements,9,세노비스 밀크씨슬+,Cenovis Milk Thistle+,세노비스,29.9,13500,49,180,11862,milk thistle;liver support;cenovis,2,msgoodforyou-com;gnub2b-com;onch3-co-kr
korean-health-supplements,10,GRN+ 분홍이 초록이 다이어트 보조제,GRN+ Pink Green Diet Supplement,GRN+,45,21000,46,350,261993,korean diet;weight loss;grn,8,ownerclan-com;domeggook-com;bseller-co-kr
korean-health-supplements,11,석류 콜라겐 젤리 스틱,Pomegranate Collagen Jelly Stick,BOTO,22,9500,52,320,261993,collagen jelly;pomegranate;k-food,9,dometopia-com;ownerclan-com;msgoodforyou-com
korean-health-supplements,12,6년근 홍삼 스틱,6 Years Korean Red Ginseng Stick,농협홍삼,48,22000,48,400,11862,red ginseng;korean supplement;immunity,3,b2b-health-san-com;gnub2b-com;domeggook-com
korean-health-supplements,13,루테인 지아잔틴 눈 영양제,Lutein Zeaxanthin Eye Health Supplement,안국건강,33,15500,47,150,11776,eye health;lutein;korean supplement,1,msgoodforyou-com;dgo-co-kr;ownerclan-com
korean-health-supplements,14,효소 클렌즈 분말 스틱,Enzyme Cleanse Powder Stick,푸드올로지,26,11500,50,220,75133,enzyme powder;korean detox;digestion,7,bseller-co-kr;onch3-co-kr;sellermate-co-kr
korean-health-supplements,15,어린이 성장용 홍삼 젤리,Kids Red Ginseng Jelly for Growth,함소아,40,19000,45,380,11776,kids supplement;red ginseng jelly;korean kids,2,gnub2b-com;ownerclan-com;b2b-health-san-com
korean-health-supplements,16,프리미엄 침향환,Premium Chimhyang-hwan (Agarwood Pills),광동제약,95,45000,47,500,11862,chimhyang;korean traditional;vitality,-1,msgoodforyou-com;domeggook-com;dometopia-com
korean-health-supplements,17,수면 건강 락티움,Sleep Health Lactium,수면이야기,36,17000,46,160,261993,sleep aid;lactium;korean supplement,4,b2b-health-san-com;bseller-co-kr;gnub2b-com
korean-health-supplements,18,저분자 피쉬콜라겐 파우더,Low-molecular Fish Collagen Powder,뉴트리원,27.5,12000,51,280,261993,fish collagen;collagen powder;anti-aging,6,ownerclan-com;dgo-co-kr;onch3-co-kr
korean-health-supplements,19,흑마늘 진액 스틱,Black Garlic Extract Stick,천호식품,31,14000,49,350,11862,black garlic;korean health;stamina,3,msgoodforyou-com;domeggook-com;sellermate-co-kr
korean-health-supplements,20,다이어트 콤부차 분말 스틱,Diet Kombucha Powder Stick,티젠,19.9,8500,52,200,261993,kombucha;teazen;korean tea,10,ownerclan-com;bseller-co-kr;dometopia-com
korean-health-supplements,21,프리미엄 프로폴리스 스프레이,Premium Propolis Spray,GNC,24,10500,48,100,11862,propolis spray;throat spray;immune health,2,gnub2b-com;msgoodforyou-com;b2b-health-san-com
korean-health-supplements,22,관절 건강 MSM,Joint Health MSM Supplement,관절살리도,34.5,16000,47,250,11776,msm;joint support;korean supplement,0,b2b-health-san-com;dgo-co-kr;ownerclan-com
korean-health-supplements,23,비오틴 헤어 영양제,Biotin Hair Nutrition Supplement,판토모나,28.8,13000,49,180,11776,biotin;hair growth;korean beauty,5,bseller-co-kr;onch3-co-kr;sellermate-co-kr
korean-health-supplements,24,여성 갱년기 영양제,Women's Menopause Supplement,에스트리션,41,19500,46,220,11776,menopause;womens health;korean supplement,1,gnub2b-com;msgoodforyou-com;dometopia-com
korean-health-supplements,25,어린이 멀티비타민 츄어블,Kids Multivitamin Chewable,텐텐,25,11000,50,300,11776,kids multivitamin;chewable vitamin;korean pharmacy,4,ownerclan-com;domeggook-com;b2b-health-san-com
korean-health-supplements,26,프리바이오틱스 FOS 스틱,Prebiotics FOS Sticks,마이노멀,29,13000,49,240,75133,prebiotics;FOS;gut health,3,bseller-co-kr;gnub2b-com;dgo-co-kr
korean-health-supplements,27,혈행개선 은행잎 추출물,Ginkgo Biloba Extract for Blood Circulation,SK케미칼,30,14000,46,170,11862,ginkgo biloba;blood circulation;memory support,1,msgoodforyou-com;ownerclan-com;onch3-co-kr
korean-health-supplements,28,히알루론산 피부 보습 영양제,Hyaluronic Acid Skin Hydration Supplement,이너비,37,17500,45,190,261993,hyaluronic acid;inner beauty;skin hydration,6,dometopia-com;bseller-co-kr;sellermate-co-kr
korean-health-supplements,29,남성 활력 옥타코사놀,Men's Vitality Octacosanol,맨즈텐,39,18500,46,210,11776,mens health;octacosanol;stamina,2,gnub2b-com;b2b-health-san-com;ownerclan-com
korean-health-supplements,30,체지방 감소 가르시니아,Body Fat Reduction Garcinia Cambogia,칼로바이,33.5,15000,50,230,261993,garcinia;diet supplement;weight management,8,domeggook-com;bseller-co-kr;msgoodforyou-com
webtoon-manhwa-goods,1,나 혼자만 레벨업 아크릴 스탠드,Solo Leveling Acrylic Stand,디앤씨웹툰비즈,29.9,13000,52,150,222339,solo leveling;manhwa merch;acrylic stand,8,webtoonfriends-com;comicplaza-co-kr;goodsmate-net
webtoon-manhwa-goods,2,야화첩 공식 굿즈 포토카드 세트,Painter of the Night Official Goods Photocard Set,레진코믹스,25,11000,48,100,1345,painter of the night;bl manhwa;photocard,6,anitong-com;comiczone-co-kr;ownerclan-com
webtoon-manhwa-goods,3,화산귀환 캐릭터 키링,Return of the Blossoming Blade Character Keyring,네이버웹툰,18.5,8000,49,80,222339,webtoon merch;keychain;manhwa,4,webtoonfriends-com;domeggook-com;funn-co-kr
webtoon-manhwa-goods,4,어느 날 공주가 되어버렸다 타로카드 굿즈,Who Made Me a Princess Tarot Card Goods,캐롯툰,45,20000,50,300,222339,wmmap;manhwa goods;tarot card,2,comicplaza-co-kr;goodsmate-net;dometopia-com
webtoon-manhwa-goods,5,전지적 독자 시점 만화 단행본,Omniscient Reader's Viewpoint Manhwa Volume,에이템포미디어,22,10000,45,400,171233,omniscient reader;manhwa book;korean comic,5,anitong-com;comiczone-co-kr;ownerclan-com
webtoon-manhwa-goods,6,데뷔 못 하면 죽는 병 걸림 렌티큘러 카드,Debut or Die Lenticular Card,카카오페이지,15,6500,48,50,1345,debut or die;kpop webtoon;lenticular,7,webtoonfriends-com;sellmoa-com;funn-co-kr
webtoon-manhwa-goods,7,악역의 엔딩은 죽음뿐 아크릴 스탠드,Villains Are Destined to Die Acrylic Stand,디앤씨웹툰비즈,32,14000,51,160,222339,villains are destined to die;manhwa merch;acrylic,3,comicplaza-co-kr;goodsmate-net;domeggook-com
webtoon-manhwa-goods,8,유미의 세포들 피규어,Yumi's Cells Figure,네이버웹툰,28,12500,47,200,2612,yumis cells;webtoon figure;k-drama,1,webtoonfriends-com;funn-co-kr;ownerclan-com
webtoon-manhwa-goods,9,BL 웹툰 캐릭터 증명사진,BL Webtoon Character ID Photo,모펀,12,5000,52,40,1345,bl manhwa;id photo;webtoon goods,9,anitong-com;comiczone-co-kr;dometopia-com
webtoon-manhwa-goods,10,신의 탑 공식 아트북,Tower of God Official Artbook,네이버웹툰,38,17000,49,500,357,tower of god;webtoon artbook;manhwa,0,webtoonfriends-com;comicplaza-co-kr;goodsmate-net
webtoon-manhwa-goods,11,로맨스판타지 웹툰 엽서 세트,Romance Fantasy Webtoon Postcard Set,웹툰굿즈샵,19.9,9000,46,120,261994,romance manhwa;postcard;webtoon art,4,funn-co-kr;ownerclan-com;sellmoa-com
webtoon-manhwa-goods,12,무협 웹툰 캐릭터 아크릴 키링,Murim Webtoon Character Acrylic Keyring,굿즈메이트,16,7000,48,70,222339,murim manhwa;acrylic keyring;webtoon merch,2,goodsmate-net;domeggook-com;anitong-com
webtoon-manhwa-goods,13,웹툰 주인공 SD 캐릭터 스티커,Webtoon Protagonist SD Character Sticker,코믹프라자,9.5,4000,51,50,172535,chibi sticker;manhwa sticker;webtoon character,8,comicplaza-co-kr;webtoonfriends-com;dometopia-com
webtoon-manhwa-goods,14,만화 캐릭터 L자 파일 홀더,Manhwa Character L-shape File Holder,애니통,11,4800,47,100,11782,anime folder;manhwa stationery;file holder,1,anitong-com;comiczone-co-kr;ownerclan-com
webtoon-manhwa-goods,15,인기 웹툰 마우스패드,Popular Webtoon Mousepad,웹툰프렌즈,20,9000,46,250,86733,webtoon mousepad;gaming mousepad;manhwa goods,3,webtoonfriends-com;funn-co-kr;sellmoa-com
webtoon-manhwa-goods,16,한정판 웹툰 일러스트 캔버스 액자,Limited Edition Webtoon Illustration Canvas Print,굿즈메이트,55,25000,49,450,20102,canvas art;manhwa illustration;webtoon decor,-2,goodsmate-net;comicplaza-co-kr;domeggook-com
webtoon-manhwa-goods,17,캐릭터 인형 키링,Character Plush Keyring,카카오프렌즈,24,11000,46,120,169285,plush keychain;webtoon doll;manhwa character,5,webtoonfriends-com;ownerclan-com;funn-co-kr
webtoon-manhwa-goods,18,웹툰 로고 폰 스트랩,Webtoon Logo Phone Strap,코믹존,13.5,6000,48,60,43304,phone strap;manhwa merch;webtoon logo,6,comiczone-co-kr;anitong-com;dometopia-com
webtoon-manhwa-goods,19,오디오 웹툰 성우 사인 굿즈,Audio Webtoon Voice Actor Signed Goods,오디오코믹스,65,30000,48,200,171233,voice actor;audiocomics;signed merch,1,comicplaza-co-kr;goodsmate-net;sellmoa-com
webtoon-manhwa-goods,20,만화 캐릭터 렌티큘러 굿즈,Manhwa Character Lenticular Goods,웹툰굿즈샵,17,7500,50,80,1345,lenticular card;manhwa goods;3d card,7,funn-co-kr;domeggook-com;ownerclan-com
webtoon-manhwa-goods,21,웹툰 배경 일러스트 폰케이스,Webtoon Scenery Illustration Phone Case,굿즈메이트,26,11500,49,130,43304,manhwa phone case;webtoon art;anime case,2,goodsmate-net;webtoonfriends-com;comicplaza-co-kr
webtoon-manhwa-goods,22,주인공 커플 일러스트 담요,Protagonist Couple Illustration Blanket,애니통,42,19000,47,480,63852,anime blanket;manhwa couple;webtoon merch,0,anitong-com;comiczone-co-kr;dometopia-com
webtoon-manhwa-goods,23,판타지 웹툰 설정집,Fantasy Webtoon Setting Book,코믹프라자,35,16000,46,450,357,webtoon concept book;manhwa artbook;fantasy world,-1,comicplaza-co-kr;goodsmate-net;ownerclan-com
webtoon-manhwa-goods,24,캐릭터 틴케이스 굿즈,Character Tin Case Goods,웹툰프렌즈,18,8000,49,150,11768,tin case;manhwa merch;webtoon character,3,webtoonfriends-com;funn-co-kr;sellmoa-com
webtoon-manhwa-goods,25,아크릴 디오라마 스탠드,Acrylic Diorama Stand,모펀,39.9,18000,50,220,222339,diorama;acrylic stand;manhwa scene,5,comiczone-co-kr;anitong-com;domeggook-com
webtoon-manhwa-goods,26,웹툰 명대사 캘리그래피 엽서,Webtoon Quote Calligraphy Postcard,굿즈메이트,14.5,6500,47,90,261994,calligraphy;manhwa quote;webtoon postcard,4,goodsmate-net;dometopia-com;ownerclan-com
webtoon-manhwa-goods,27,캐릭터 코스튬 플레이용 소품,Character Cosplay Prop,코믹프라자,75,35000,45,500,163133,cosplay prop;manhwa cosplay;webtoon costume,0,comicplaza-co-kr;anitong-com;sellmoa-com
webtoon-manhwa-goods,28,만화 캐릭터 금속 뱃지,Manhwa Character Metal Badge,애니통,15.5,7000,46,60,3220,enamel pin;manhwa badge;webtoon pin,6,anitong-com;comiczone-co-kr;funn-co-kr
webtoon-manhwa-goods,29,웹툰 콜라보 카페 한정 굿즈,Webtoon Collaboration Cafe Limited Goods,유포테이블,48,22000,48,250,222339,collab cafe;limited edition;manhwa merch,3,webtoonfriends-com;goodsmate-net;domeggook-com
webtoon-manhwa-goods,30,SD 캐릭터 아크릴 집게,SD Character Acrylic Clip,웹툰프렌즈,12.5,5500,49,70,222339,acrylic clip;chibi merch;webtoon goods,5,webtoonfriends-com;funn-co-kr;ownerclan-com
korean-traditional-crafts,1,자개 보석함 (나전칠기),Mother of Pearl Jewelry Box (Najeonchilgi),예올,89,40000,50,500,11802,mother of pearl;korean jewelry box;najeonchilgi,3,shopofkorea-com;parkssisangbang-com;giftkorea-net
korean-traditional-crafts,2,한국 전통 매듭 노리개,Korean Traditional Knot Tassel Norigae,매듭공방,25,11000,48,100,146410,norigae;korean knot;hanbok accessory,5,gohyangmart-com;ownerclan-com;koreacraft-org
korean-traditional-crafts,3,하회탈 목각 미니어처,Hahoe Mask Wood Carving Miniature,안동공예,19.9,8500,52,150,35803,hahoe mask;korean mask;wood carving,7,domeggook-com;shopofkorea-com;ongift-co-kr
korean-traditional-crafts,4,전통 문양 한지 부채,Traditional Pattern Hanji (Korean Paper) Fan,전주한지,35,15000,51,200,146410,korean fan;hanji;traditional craft,2,parkssisangbang-com;gohyangmart-com;dometopia-com
korean-traditional-crafts,5,방짜유기 수저 세트,Bangjja Yugi (Bronze) Spoon & Chopsticks Set,놋향,65,30000,46,300,3131,yugi;korean bronze;cutlery set,1,shopofkorea-com;ownerclan-com;giftkorea-net
korean-traditional-crafts,6,민화 족자 (까치와 호랑이),Minhwa Scroll Painting (Magpie and Tiger),민화공방,48,22000,48,350,20155,minhwa;korean folk art;scroll painting,4,koreacraft-org;parkssisangbang-com;sellmoa-com
korean-traditional-crafts,7,경복궁 단청 문양 컵받침,Gyeongbok Palace Dancheong Pattern Coaster,국립박물관굿즈,22.5,9500,53,180,20603,dancheong;korean souvenir;coaster set,6,ongift-co-kr;gohyangmart-com;domeggook-com
korean-traditional-crafts,8,색동 비단 복주머니,Saekdong (Striped Silk) Lucky Pouch,규방공예,18,7500,52,80,146410,bokjumeoni;lucky pouch;korean silk,8,ownerclan-com;shopofkorea-com;dometopia-com
korean-traditional-crafts,9,청자 상감운학문 매병 미니어처,Celadon Inlaid Crane & Cloud Maebyeong Vase Miniature,이천도자기,55,25000,49,400,35803,korean celadon;goryeo;miniature vase,0,giftkorea-net;parkssisangbang-com;koreacraft-org
korean-traditional-crafts,10,전통 자수 손거울,Traditional Embroidery Hand Mirror,자수공방,28,12000,51,120,41438,korean embroidery;hand mirror;compact mirror,5,gohyangmart-com;ongift-co-kr;ownerclan-com
